date,gdp_growth,cpi_inflation,repo_rate
2012-01-05,5.45638755166587,9.47899691419801,6.0
2012-01-06,5.45638755166587,9.47899691419801,6.0
2012-01-09,5.45638755166587,9.47899691419801,6.0
2012-01-10,5.45638755166587,9.47899691419801,6.0
2012-01-11,5.45638755166587,9.47899691419801,6.0
2012-01-12,5.45638755166587,9.47899691419801,6.0
2012-01-13,5.45638755166587,9.47899691419801,6.0
2012-01-16,5.45638755166587,9.47899691419801,6.0
2012-01-17,5.45638755166587,9.47899691419801,6.0
2012-01-18,5.45638755166587,9.47899691419801,6.0
2012-01-19,5.45638755166587,9.47899691419801,6.0
2012-01-20,5.45638755166587,9.47899691419801,6.0
2012-01-23,5.45638755166587,9.47899691419801,6.0
2012-01-24,5.45638755166587,9.47899691419801,6.0
2012-01-25,5.45638755166587,9.47899691419801,6.0
2012-01-26,5.45638755166587,9.47899691419801,6.0
2012-01-27,5.45638755166587,9.47899691419801,6.0
2012-01-30,5.45638755166587,9.47899691419801,6.0
2012-01-31,5.45638755166587,9.47899691419801,6.0
2012-02-01,5.45638755166587,9.47899691419801,9.5
2012-02-02,5.45638755166587,9.47899691419801,9.5
2012-02-03,5.45638755166587,9.47899691419801,9.5
2012-02-06,5.45638755166587,9.47899691419801,9.5
2012-02-07,5.45638755166587,9.47899691419801,9.5
2012-02-08,5.45638755166587,9.47899691419801,9.5
2012-02-09,5.45638755166587,9.47899691419801,9.5
2012-02-10,5.45638755166587,9.47899691419801,9.5
2012-02-13,5.45638755166587,9.47899691419801,9.5
2012-02-14,5.45638755166587,9.47899691419801,9.5
2012-02-15,5.45638755166587,9.47899691419801,9.5
2012-02-16,5.45638755166587,9.47899691419801,9.5
2012-02-17,5.45638755166587,9.47899691419801,9.5
2012-02-20,5.45638755166587,9.47899691419801,9.5
2012-02-21,5.45638755166587,9.47899691419801,9.5
2012-02-22,5.45638755166587,9.47899691419801,9.5
2012-02-23,5.45638755166587,9.47899691419801,9.5
2012-02-24,5.45638755166587,9.47899691419801,9.5
2012-02-27,5.45638755166587,9.47899691419801,9.5
2012-02-28,5.45638755166587,9.47899691419801,9.5
2012-02-29,5.45638755166587,9.47899691419801,9.5
2012-03-01,5.45638755166587,9.47899691419801,9.5
2012-03-02,5.45638755166587,9.47899691419801,9.5
2012-03-05,5.45638755166587,9.47899691419801,9.5
2012-03-06,5.45638755166587,9.47899691419801,9.5
2012-03-07,5.45638755166587,9.47899691419801,9.5
2012-03-08,5.45638755166587,9.47899691419801,9.5
2012-03-09,5.45638755166587,9.47899691419801,9.5
2012-03-12,5.45638755166587,9.47899691419801,9.5
2012-03-13,5.45638755166587,9.47899691419801,9.5
2012-03-14,5.45638755166587,9.47899691419801,9.5
2012-03-15,5.45638755166587,9.47899691419801,9.5
2012-03-16,5.45638755166587,9.47899691419801,9.5
2012-03-19,5.45638755166587,9.47899691419801,9.5
2012-03-20,5.45638755166587,9.47899691419801,9.5
2012-03-21,5.45638755166587,9.47899691419801,9.5
2012-03-22,5.45638755166587,9.47899691419801,9.5
2012-03-23,5.45638755166587,9.47899691419801,9.5
2012-03-26,5.45638755166587,9.47899691419801,9.5
2012-03-27,5.45638755166587,9.47899691419801,9.5
2012-03-28,5.45638755166587,9.47899691419801,9.5
2012-03-29,5.45638755166587,9.47899691419801,9.5
2012-03-30,5.45638755166587,9.47899691419801,9.5
2012-04-02,5.45638755166587,9.47899691419801,9.0
2012-04-03,5.45638755166587,9.47899691419801,9.0
2012-04-04,5.45638755166587,9.47899691419801,9.0
2012-04-05,5.45638755166587,9.47899691419801,9.0
2012-04-06,5.45638755166587,9.47899691419801,9.0
2012-04-09,5.45638755166587,9.47899691419801,9.0
2012-04-10,5.45638755166587,9.47899691419801,9.0
2012-04-11,5.45638755166587,9.47899691419801,9.0
2012-04-12,5.45638755166587,9.47899691419801,9.0
2012-04-13,5.45638755166587,9.47899691419801,9.0
2012-04-16,5.45638755166587,9.47899691419801,9.0
2012-04-17,5.45638755166587,9.47899691419801,9.0
2012-04-18,5.45638755166587,9.47899691419801,9.0
2012-04-19,5.45638755166587,9.47899691419801,9.0
2012-04-20,5.45638755166587,9.47899691419801,9.0
2012-04-23,5.45638755166587,9.47899691419801,9.0
2012-04-24,5.45638755166587,9.47899691419801,9.0
2012-04-25,5.45638755166587,9.47899691419801,9.0
2012-04-26,5.45638755166587,9.47899691419801,9.0
2012-04-27,5.45638755166587,9.47899691419801,9.0
2012-04-30,5.45638755166587,9.47899691419801,9.0
2012-05-01,5.45638755166587,9.47899691419801,9.0
2012-05-02,5.45638755166587,9.47899691419801,9.0
2012-05-03,5.45638755166587,9.47899691419801,9.0
2012-05-04,5.45638755166587,9.47899691419801,9.0
2012-05-07,5.45638755166587,9.47899691419801,9.0
2012-05-08,5.45638755166587,9.47899691419801,9.0
2012-05-09,5.45638755166587,9.47899691419801,9.0
2012-05-10,5.45638755166587,9.47899691419801,9.0
2012-05-11,5.45638755166587,9.47899691419801,9.0
2012-05-14,5.45638755166587,9.47899691419801,9.0
2012-05-15,5.45638755166587,9.47899691419801,9.0
2012-05-16,5.45638755166587,9.47899691419801,9.0
2012-05-17,5.45638755166587,9.47899691419801,9.0
2012-05-18,5.45638755166587,9.47899691419801,9.0
2012-05-21,5.45638755166587,9.47899691419801,9.0
2012-05-22,5.45638755166587,9.47899691419801,9.0
2012-05-23,5.45638755166587,9.47899691419801,9.0
2012-05-24,5.45638755166587,9.47899691419801,9.0
2012-05-25,5.45638755166587,9.47899691419801,9.0
2012-05-28,5.45638755166587,9.47899691419801,9.0
2012-05-29,5.45638755166587,9.47899691419801,9.0
2012-05-30,5.45638755166587,9.47899691419801,9.0
2012-05-31,5.45638755166587,9.47899691419801,9.0
2012-06-01,5.45638755166587,9.47899691419801,9.0
2012-06-04,5.45638755166587,9.47899691419801,9.0
2012-06-05,5.45638755166587,9.47899691419801,9.0
2012-06-06,5.45638755166587,9.47899691419801,9.0
2012-06-07,5.45638755166587,9.47899691419801,9.0
2012-06-08,5.45638755166587,9.47899691419801,9.0
2012-06-11,5.45638755166587,9.47899691419801,9.0
2012-06-12,5.45638755166587,9.47899691419801,9.0
2012-06-13,5.45638755166587,9.47899691419801,9.0
2012-06-14,5.45638755166587,9.47899691419801,9.0
2012-06-15,5.45638755166587,9.47899691419801,9.0
2012-06-18,5.45638755166587,9.47899691419801,9.0
2012-06-19,5.45638755166587,9.47899691419801,9.0
2012-06-20,5.45638755166587,9.47899691419801,9.0
2012-06-21,5.45638755166587,9.47899691419801,9.0
2012-06-22,5.45638755166587,9.47899691419801,9.0
2012-06-25,5.45638755166587,9.47899691419801,9.0
2012-06-26,5.45638755166587,9.47899691419801,9.0
2012-06-27,5.45638755166587,9.47899691419801,9.0
2012-06-28,5.45638755166587,9.47899691419801,9.0
2012-06-29,5.45638755166587,9.47899691419801,9.0
2012-07-02,5.45638755166587,9.47899691419801,9.0
2012-07-03,5.45638755166587,9.47899691419801,9.0
2012-07-04,5.45638755166587,9.47899691419801,9.0
2012-07-05,5.45638755166587,9.47899691419801,9.0
2012-07-06,5.45638755166587,9.47899691419801,9.0
2012-07-09,5.45638755166587,9.47899691419801,9.0
2012-07-10,5.45638755166587,9.47899691419801,9.0
2012-07-11,5.45638755166587,9.47899691419801,9.0
2012-07-12,5.45638755166587,9.47899691419801,9.0
2012-07-13,5.45638755166587,9.47899691419801,9.0
2012-07-16,5.45638755166587,9.47899691419801,9.0
2012-07-17,5.45638755166587,9.47899691419801,9.0
2012-07-18,5.45638755166587,9.47899691419801,9.0
2012-07-19,5.45638755166587,9.47899691419801,9.0
2012-07-20,5.45638755166587,9.47899691419801,9.0
2012-07-23,5.45638755166587,9.47899691419801,9.0
2012-07-24,5.45638755166587,9.47899691419801,9.0
2012-07-25,5.45638755166587,9.47899691419801,9.0
2012-07-26,5.45638755166587,9.47899691419801,9.0
2012-07-27,5.45638755166587,9.47899691419801,9.0
2012-07-30,5.45638755166587,9.47899691419801,9.0
2012-07-31,5.45638755166587,9.47899691419801,9.0
2012-08-01,5.45638755166587,9.47899691419801,9.0
2012-08-02,5.45638755166587,9.47899691419801,9.0
2012-08-03,5.45638755166587,9.47899691419801,9.0
2012-08-06,5.45638755166587,9.47899691419801,9.0
2012-08-07,5.45638755166587,9.47899691419801,9.0
2012-08-08,5.45638755166587,9.47899691419801,9.0
2012-08-09,5.45638755166587,9.47899691419801,9.0
2012-08-10,5.45638755166587,9.47899691419801,9.0
2012-08-13,5.45638755166587,9.47899691419801,9.0
2012-08-14,5.45638755166587,9.47899691419801,9.0
2012-08-15,5.45638755166587,9.47899691419801,9.0
2012-08-16,5.45638755166587,9.47899691419801,9.0
2012-08-17,5.45638755166587,9.47899691419801,9.0
2012-08-20,5.45638755166587,9.47899691419801,9.0
2012-08-21,5.45638755166587,9.47899691419801,9.0
2012-08-22,5.45638755166587,9.47899691419801,9.0
2012-08-23,5.45638755166587,9.47899691419801,9.0
2012-08-24,5.45638755166587,9.47899691419801,9.0
2012-08-27,5.45638755166587,9.47899691419801,9.0
2012-08-28,5.45638755166587,9.47899691419801,9.0
2012-08-29,5.45638755166587,9.47899691419801,9.0
2012-08-30,5.45638755166587,9.47899691419801,9.0
2012-08-31,5.45638755166587,9.47899691419801,9.0
2012-09-03,5.45638755166587,9.47899691419801,9.0
2012-09-04,5.45638755166587,9.47899691419801,9.0
2012-09-05,5.45638755166587,9.47899691419801,9.0
2012-09-06,5.45638755166587,9.47899691419801,9.0
2012-09-07,5.45638755166587,9.47899691419801,9.0
2012-09-10,5.45638755166587,9.47899691419801,9.0
2012-09-11,5.45638755166587,9.47899691419801,9.0
2012-09-12,5.45638755166587,9.47899691419801,9.0
2012-09-13,5.45638755166587,9.47899691419801,9.0
2012-09-14,5.45638755166587,9.47899691419801,9.0
2012-09-17,5.45638755166587,9.47899691419801,9.0
2012-09-18,5.45638755166587,9.47899691419801,9.0
2012-09-19,5.45638755166587,9.47899691419801,9.0
2012-09-20,5.45638755166587,9.47899691419801,9.0
2012-09-21,5.45638755166587,9.47899691419801,9.0
2012-09-24,5.45638755166587,9.47899691419801,9.0
2012-09-25,5.45638755166587,9.47899691419801,9.0
2012-09-26,5.45638755166587,9.47899691419801,9.0
2012-09-27,5.45638755166587,9.47899691419801,9.0
2012-09-28,5.45638755166587,9.47899691419801,9.0
2012-10-01,5.45638755166587,9.47899691419801,9.0
2012-10-02,5.45638755166587,9.47899691419801,9.0
2012-10-03,5.45638755166587,9.47899691419801,9.0
2012-10-04,5.45638755166587,9.47899691419801,9.0
2012-10-05,5.45638755166587,9.47899691419801,9.0
2012-10-08,5.45638755166587,9.47899691419801,9.0
2012-10-09,5.45638755166587,9.47899691419801,9.0
2012-10-10,5.45638755166587,9.47899691419801,9.0
2012-10-11,5.45638755166587,9.47899691419801,9.0
2012-10-12,5.45638755166587,9.47899691419801,9.0
2012-10-15,5.45638755166587,9.47899691419801,9.0
2012-10-16,5.45638755166587,9.47899691419801,9.0
2012-10-17,5.45638755166587,9.47899691419801,9.0
2012-10-18,5.45638755166587,9.47899691419801,9.0
2012-10-19,5.45638755166587,9.47899691419801,9.0
2012-10-22,5.45638755166587,9.47899691419801,9.0
2012-10-23,5.45638755166587,9.47899691419801,9.0
2012-10-24,5.45638755166587,9.47899691419801,9.0
2012-10-25,5.45638755166587,9.47899691419801,9.0
2012-10-26,5.45638755166587,9.47899691419801,9.0
2012-10-29,5.45638755166587,9.47899691419801,9.0
2012-10-30,5.45638755166587,9.47899691419801,9.0
2012-10-31,5.45638755166587,9.47899691419801,9.0
2012-11-01,5.45638755166587,9.47899691419801,9.0
2012-11-02,5.45638755166587,9.47899691419801,9.0
2012-11-05,5.45638755166587,9.47899691419801,9.0
2012-11-06,5.45638755166587,9.47899691419801,9.0
2012-11-07,5.45638755166587,9.47899691419801,9.0
2012-11-08,5.45638755166587,9.47899691419801,9.0
2012-11-09,5.45638755166587,9.47899691419801,9.0
2012-11-12,5.45638755166587,9.47899691419801,9.0
2012-11-13,5.45638755166587,9.47899691419801,9.0
2012-11-14,5.45638755166587,9.47899691419801,9.0
2012-11-15,5.45638755166587,9.47899691419801,9.0
2012-11-16,5.45638755166587,9.47899691419801,9.0
2012-11-19,5.45638755166587,9.47899691419801,9.0
2012-11-20,5.45638755166587,9.47899691419801,9.0
2012-11-21,5.45638755166587,9.47899691419801,9.0
2012-11-22,5.45638755166587,9.47899691419801,9.0
2012-11-23,5.45638755166587,9.47899691419801,9.0
2012-11-26,5.45638755166587,9.47899691419801,9.0
2012-11-27,5.45638755166587,9.47899691419801,9.0
2012-11-28,5.45638755166587,9.47899691419801,9.0
2012-11-29,5.45638755166587,9.47899691419801,9.0
2012-11-30,5.45638755166587,9.47899691419801,9.0
2012-12-03,5.45638755166587,9.47899691419801,9.0
2012-12-04,5.45638755166587,9.47899691419801,9.0
2012-12-05,5.45638755166587,9.47899691419801,9.0
2012-12-06,5.45638755166587,9.47899691419801,9.0
2012-12-07,5.45638755166587,9.47899691419801,9.0
2012-12-10,5.45638755166587,9.47899691419801,9.0
2012-12-11,5.45638755166587,9.47899691419801,9.0
2012-12-12,5.45638755166587,9.47899691419801,9.0
2012-12-13,5.45638755166587,9.47899691419801,9.0
2012-12-14,5.45638755166587,9.47899691419801,9.0
2012-12-17,5.45638755166587,9.47899691419801,9.0
2012-12-18,5.45638755166587,9.47899691419801,9.0
2012-12-19,5.45638755166587,9.47899691419801,9.0
2012-12-20,5.45638755166587,9.47899691419801,9.0
2012-12-21,5.45638755166587,9.47899691419801,9.0
2012-12-24,5.45638755166587,9.47899691419801,9.0
2012-12-25,5.45638755166587,9.47899691419801,9.0
2012-12-26,5.45638755166587,9.47899691419801,9.0
2012-12-27,5.45638755166587,9.47899691419801,9.0
2012-12-28,5.45638755166587,9.47899691419801,9.0
2012-12-31,5.45638755166587,9.47899691419801,9.0
2013-01-01,6.38610640094825,10.0178784746102,9.0
2013-01-02,6.38610640094825,10.0178784746102,9.0
2013-01-03,6.38610640094825,10.0178784746102,9.0
2013-01-04,6.38610640094825,10.0178784746102,9.0
2013-01-07,6.38610640094825,10.0178784746102,9.0
2013-01-08,6.38610640094825,10.0178784746102,9.0
2013-01-09,6.38610640094825,10.0178784746102,9.0
2013-01-10,6.38610640094825,10.0178784746102,9.0
2013-01-11,6.38610640094825,10.0178784746102,9.0
2013-01-14,6.38610640094825,10.0178784746102,9.0
2013-01-15,6.38610640094825,10.0178784746102,9.0
2013-01-16,6.38610640094825,10.0178784746102,9.0
2013-01-17,6.38610640094825,10.0178784746102,9.0
2013-01-18,6.38610640094825,10.0178784746102,9.0
2013-01-21,6.38610640094825,10.0178784746102,9.0
2013-01-22,6.38610640094825,10.0178784746102,9.0
2013-01-23,6.38610640094825,10.0178784746102,9.0
2013-01-24,6.38610640094825,10.0178784746102,9.0
2013-01-25,6.38610640094825,10.0178784746102,9.0
2013-01-28,6.38610640094825,10.0178784746102,9.0
2013-01-29,6.38610640094825,10.0178784746102,9.0
2013-01-30,6.38610640094825,10.0178784746102,9.0
2013-01-31,6.38610640094825,10.0178784746102,9.0
2013-02-01,6.38610640094825,10.0178784746102,8.75
2013-02-04,6.38610640094825,10.0178784746102,8.75
2013-02-05,6.38610640094825,10.0178784746102,8.75
2013-02-06,6.38610640094825,10.0178784746102,8.75
2013-02-07,6.38610640094825,10.0178784746102,8.75
2013-02-08,6.38610640094825,10.0178784746102,8.75
2013-02-11,6.38610640094825,10.0178784746102,8.75
2013-02-12,6.38610640094825,10.0178784746102,8.75
2013-02-13,6.38610640094825,10.0178784746102,8.75
2013-02-14,6.38610640094825,10.0178784746102,8.75
2013-02-15,6.38610640094825,10.0178784746102,8.75
2013-02-18,6.38610640094825,10.0178784746102,8.75
2013-02-19,6.38610640094825,10.0178784746102,8.75
2013-02-20,6.38610640094825,10.0178784746102,8.75
2013-02-21,6.38610640094825,10.0178784746102,8.75
2013-02-22,6.38610640094825,10.0178784746102,8.75
2013-02-25,6.38610640094825,10.0178784746102,8.75
2013-02-26,6.38610640094825,10.0178784746102,8.75
2013-02-27,6.38610640094825,10.0178784746102,8.75
2013-02-28,6.38610640094825,10.0178784746102,8.75
2013-03-01,6.38610640094825,10.0178784746102,8.5
2013-03-04,6.38610640094825,10.0178784746102,8.5
2013-03-05,6.38610640094825,10.0178784746102,8.5
2013-03-06,6.38610640094825,10.0178784746102,8.5
2013-03-07,6.38610640094825,10.0178784746102,8.5
2013-03-08,6.38610640094825,10.0178784746102,8.5
2013-03-11,6.38610640094825,10.0178784746102,8.5
2013-03-12,6.38610640094825,10.0178784746102,8.5
2013-03-13,6.38610640094825,10.0178784746102,8.5
2013-03-14,6.38610640094825,10.0178784746102,8.5
2013-03-15,6.38610640094825,10.0178784746102,8.5
2013-03-18,6.38610640094825,10.0178784746102,8.5
2013-03-19,6.38610640094825,10.0178784746102,8.5
2013-03-20,6.38610640094825,10.0178784746102,8.5
2013-03-21,6.38610640094825,10.0178784746102,8.5
2013-03-22,6.38610640094825,10.0178784746102,8.5
2013-03-25,6.38610640094825,10.0178784746102,8.5
2013-03-26,6.38610640094825,10.0178784746102,8.5
2013-03-27,6.38610640094825,10.0178784746102,8.5
2013-03-28,6.38610640094825,10.0178784746102,8.5
2013-03-29,6.38610640094825,10.0178784746102,8.5
2013-04-01,6.38610640094825,10.0178784746102,8.5
2013-04-02,6.38610640094825,10.0178784746102,8.5
2013-04-03,6.38610640094825,10.0178784746102,8.5
2013-04-04,6.38610640094825,10.0178784746102,8.5
2013-04-05,6.38610640094825,10.0178784746102,8.5
2013-04-08,6.38610640094825,10.0178784746102,8.5
2013-04-09,6.38610640094825,10.0178784746102,8.5
2013-04-10,6.38610640094825,10.0178784746102,8.5
2013-04-11,6.38610640094825,10.0178784746102,8.5
2013-04-12,6.38610640094825,10.0178784746102,8.5
2013-04-15,6.38610640094825,10.0178784746102,8.5
2013-04-16,6.38610640094825,10.0178784746102,8.5
2013-04-17,6.38610640094825,10.0178784746102,8.5
2013-04-18,6.38610640094825,10.0178784746102,8.5
2013-04-19,6.38610640094825,10.0178784746102,8.5
2013-04-22,6.38610640094825,10.0178784746102,8.5
2013-04-23,6.38610640094825,10.0178784746102,8.5
2013-04-24,6.38610640094825,10.0178784746102,8.5
2013-04-25,6.38610640094825,10.0178784746102,8.5
2013-04-26,6.38610640094825,10.0178784746102,8.5
2013-04-29,6.38610640094825,10.0178784746102,8.5
2013-04-30,6.38610640094825,10.0178784746102,8.5
2013-05-01,6.38610640094825,10.0178784746102,8.25
2013-05-02,6.38610640094825,10.0178784746102,8.25
2013-05-03,6.38610640094825,10.0178784746102,8.25
2013-05-06,6.38610640094825,10.0178784746102,8.25
2013-05-07,6.38610640094825,10.0178784746102,8.25
2013-05-08,6.38610640094825,10.0178784746102,8.25
2013-05-09,6.38610640094825,10.0178784746102,8.25
2013-05-10,6.38610640094825,10.0178784746102,8.25
2013-05-13,6.38610640094825,10.0178784746102,8.25
2013-05-14,6.38610640094825,10.0178784746102,8.25
2013-05-15,6.38610640094825,10.0178784746102,8.25
2013-05-16,6.38610640094825,10.0178784746102,8.25
2013-05-17,6.38610640094825,10.0178784746102,8.25
2013-05-20,6.38610640094825,10.0178784746102,8.25
2013-05-21,6.38610640094825,10.0178784746102,8.25
2013-05-22,6.38610640094825,10.0178784746102,8.25
2013-05-23,6.38610640094825,10.0178784746102,8.25
2013-05-24,6.38610640094825,10.0178784746102,8.25
2013-05-27,6.38610640094825,10.0178784746102,8.25
2013-05-28,6.38610640094825,10.0178784746102,8.25
2013-05-29,6.38610640094825,10.0178784746102,8.25
2013-05-30,6.38610640094825,10.0178784746102,8.25
2013-05-31,6.38610640094825,10.0178784746102,8.25
2013-06-03,6.38610640094825,10.0178784746102,8.25
2013-06-04,6.38610640094825,10.0178784746102,8.25
2013-06-05,6.38610640094825,10.0178784746102,8.25
2013-06-06,6.38610640094825,10.0178784746102,8.25
2013-06-07,6.38610640094825,10.0178784746102,8.25
2013-06-10,6.38610640094825,10.0178784746102,8.25
2013-06-11,6.38610640094825,10.0178784746102,8.25
2013-06-12,6.38610640094825,10.0178784746102,8.25
2013-06-13,6.38610640094825,10.0178784746102,8.25
2013-06-14,6.38610640094825,10.0178784746102,8.25
2013-06-17,6.38610640094825,10.0178784746102,8.25
2013-06-18,6.38610640094825,10.0178784746102,8.25
2013-06-19,6.38610640094825,10.0178784746102,8.25
2013-06-20,6.38610640094825,10.0178784746102,8.25
2013-06-21,6.38610640094825,10.0178784746102,8.25
2013-06-24,6.38610640094825,10.0178784746102,8.25
2013-06-25,6.38610640094825,10.0178784746102,8.25
2013-06-26,6.38610640094825,10.0178784746102,8.25
2013-06-27,6.38610640094825,10.0178784746102,8.25
2013-06-28,6.38610640094825,10.0178784746102,8.25
2013-07-01,6.38610640094825,10.0178784746102,10.25
2013-07-02,6.38610640094825,10.0178784746102,10.25
2013-07-03,6.38610640094825,10.0178784746102,10.25
2013-07-04,6.38610640094825,10.0178784746102,10.25
2013-07-05,6.38610640094825,10.0178784746102,10.25
2013-07-08,6.38610640094825,10.0178784746102,10.25
2013-07-09,6.38610640094825,10.0178784746102,10.25
2013-07-10,6.38610640094825,10.0178784746102,10.25
2013-07-11,6.38610640094825,10.0178784746102,10.25
2013-07-12,6.38610640094825,10.0178784746102,10.25
2013-07-15,6.38610640094825,10.0178784746102,10.25
2013-07-16,6.38610640094825,10.0178784746102,10.25
2013-07-17,6.38610640094825,10.0178784746102,10.25
2013-07-18,6.38610640094825,10.0178784746102,10.25
2013-07-19,6.38610640094825,10.0178784746102,10.25
2013-07-22,6.38610640094825,10.0178784746102,10.25
2013-07-23,6.38610640094825,10.0178784746102,10.25
2013-07-24,6.38610640094825,10.0178784746102,10.25
2013-07-25,6.38610640094825,10.0178784746102,10.25
2013-07-26,6.38610640094825,10.0178784746102,10.25
2013-07-29,6.38610640094825,10.0178784746102,10.25
2013-07-30,6.38610640094825,10.0178784746102,10.25
2013-07-31,6.38610640094825,10.0178784746102,10.25
2013-08-01,6.38610640094825,10.0178784746102,10.25
2013-08-02,6.38610640094825,10.0178784746102,10.25
2013-08-05,6.38610640094825,10.0178784746102,10.25
2013-08-06,6.38610640094825,10.0178784746102,10.25
2013-08-07,6.38610640094825,10.0178784746102,10.25
2013-08-08,6.38610640094825,10.0178784746102,10.25
2013-08-09,6.38610640094825,10.0178784746102,10.25
2013-08-12,6.38610640094825,10.0178784746102,10.25
2013-08-13,6.38610640094825,10.0178784746102,10.25
2013-08-14,6.38610640094825,10.0178784746102,10.25
2013-08-15,6.38610640094825,10.0178784746102,10.25
2013-08-16,6.38610640094825,10.0178784746102,10.25
2013-08-19,6.38610640094825,10.0178784746102,10.25
2013-08-20,6.38610640094825,10.0178784746102,10.25
2013-08-21,6.38610640094825,10.0178784746102,10.25
2013-08-22,6.38610640094825,10.0178784746102,10.25
2013-08-23,6.38610640094825,10.0178784746102,10.25
2013-08-26,6.38610640094825,10.0178784746102,10.25
2013-08-27,6.38610640094825,10.0178784746102,10.25
2013-08-28,6.38610640094825,10.0178784746102,10.25
2013-08-29,6.38610640094825,10.0178784746102,10.25
2013-08-30,6.38610640094825,10.0178784746102,10.25
2013-09-02,6.38610640094825,10.0178784746102,9.5
2013-09-03,6.38610640094825,10.0178784746102,9.5
2013-09-04,6.38610640094825,10.0178784746102,9.5
2013-09-05,6.38610640094825,10.0178784746102,9.5
2013-09-06,6.38610640094825,10.0178784746102,9.5
2013-09-09,6.38610640094825,10.0178784746102,9.5
2013-09-10,6.38610640094825,10.0178784746102,9.5
2013-09-11,6.38610640094825,10.0178784746102,9.5
2013-09-12,6.38610640094825,10.0178784746102,9.5
2013-09-13,6.38610640094825,10.0178784746102,9.5
2013-09-16,6.38610640094825,10.0178784746102,9.5
2013-09-17,6.38610640094825,10.0178784746102,9.5
2013-09-18,6.38610640094825,10.0178784746102,9.5
2013-09-19,6.38610640094825,10.0178784746102,9.5
2013-09-20,6.38610640094825,10.0178784746102,9.5
2013-09-23,6.38610640094825,10.0178784746102,9.5
2013-09-24,6.38610640094825,10.0178784746102,9.5
2013-09-25,6.38610640094825,10.0178784746102,9.5
2013-09-26,6.38610640094825,10.0178784746102,9.5
2013-09-27,6.38610640094825,10.0178784746102,9.5
2013-09-30,6.38610640094825,10.0178784746102,9.5
2013-10-01,6.38610640094825,10.0178784746102,8.75
2013-10-02,6.38610640094825,10.0178784746102,8.75
2013-10-03,6.38610640094825,10.0178784746102,8.75
2013-10-04,6.38610640094825,10.0178784746102,8.75
2013-10-07,6.38610640094825,10.0178784746102,8.75
2013-10-08,6.38610640094825,10.0178784746102,8.75
2013-10-09,6.38610640094825,10.0178784746102,8.75
2013-10-10,6.38610640094825,10.0178784746102,8.75
2013-10-11,6.38610640094825,10.0178784746102,8.75
2013-10-14,6.38610640094825,10.0178784746102,8.75
2013-10-15,6.38610640094825,10.0178784746102,8.75
2013-10-16,6.38610640094825,10.0178784746102,8.75
2013-10-17,6.38610640094825,10.0178784746102,8.75
2013-10-18,6.38610640094825,10.0178784746102,8.75
2013-10-21,6.38610640094825,10.0178784746102,8.75
2013-10-22,6.38610640094825,10.0178784746102,8.75
2013-10-23,6.38610640094825,10.0178784746102,8.75
2013-10-24,6.38610640094825,10.0178784746102,8.75
2013-10-25,6.38610640094825,10.0178784746102,8.75
2013-10-28,6.38610640094825,10.0178784746102,8.75
2013-10-29,6.38610640094825,10.0178784746102,8.75
2013-10-30,6.38610640094825,10.0178784746102,8.75
2013-10-31,6.38610640094825,10.0178784746102,8.75
2013-11-01,6.38610640094825,10.0178784746102,8.75
2013-11-04,6.38610640094825,10.0178784746102,8.75
2013-11-05,6.38610640094825,10.0178784746102,8.75
2013-11-06,6.38610640094825,10.0178784746102,8.75
2013-11-07,6.38610640094825,10.0178784746102,8.75
2013-11-08,6.38610640094825,10.0178784746102,8.75
2013-11-11,6.38610640094825,10.0178784746102,8.75
2013-11-12,6.38610640094825,10.0178784746102,8.75
2013-11-13,6.38610640094825,10.0178784746102,8.75
2013-11-14,6.38610640094825,10.0178784746102,8.75
2013-11-15,6.38610640094825,10.0178784746102,8.75
2013-11-18,6.38610640094825,10.0178784746102,8.75
2013-11-19,6.38610640094825,10.0178784746102,8.75
2013-11-20,6.38610640094825,10.0178784746102,8.75
2013-11-21,6.38610640094825,10.0178784746102,8.75
2013-11-22,6.38610640094825,10.0178784746102,8.75
2013-11-25,6.38610640094825,10.0178784746102,8.75
2013-11-26,6.38610640094825,10.0178784746102,8.75
2013-11-27,6.38610640094825,10.0178784746102,8.75
2013-11-28,6.38610640094825,10.0178784746102,8.75
2013-11-29,6.38610640094825,10.0178784746102,8.75
2013-12-02,6.38610640094825,10.0178784746102,8.75
2013-12-03,6.38610640094825,10.0178784746102,8.75
2013-12-04,6.38610640094825,10.0178784746102,8.75
2013-12-05,6.38610640094825,10.0178784746102,8.75
2013-12-06,6.38610640094825,10.0178784746102,8.75
2013-12-09,6.38610640094825,10.0178784746102,8.75
2013-12-10,6.38610640094825,10.0178784746102,8.75
2013-12-11,6.38610640094825,10.0178784746102,8.75
2013-12-12,6.38610640094825,10.0178784746102,8.75
2013-12-13,6.38610640094825,10.0178784746102,8.75
2013-12-16,6.38610640094825,10.0178784746102,8.75
2013-12-17,6.38610640094825,10.0178784746102,8.75
2013-12-18,6.38610640094825,10.0178784746102,8.75
2013-12-19,6.38610640094825,10.0178784746102,8.75
2013-12-20,6.38610640094825,10.0178784746102,8.75
2013-12-23,6.38610640094825,10.0178784746102,8.75
2013-12-24,6.38610640094825,10.0178784746102,8.75
2013-12-25,6.38610640094825,10.0178784746102,8.75
2013-12-26,6.38610640094825,10.0178784746102,8.75
2013-12-27,6.38610640094825,10.0178784746102,8.75
