date,close,bsadf_score,log_return,rsi,macd,macd_signal,macd_hist,label,rolling_mean,rolling_std,zscore_value,ticker_id,gdp_growth,cpi_inflation,repo_rate
2008-09-04,4447.75,-2.311258010216295,-0.0125675405046414,54.44987267251436,12.523626180453904,10.831838285926157,1.6917878945277476,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-05,4352.2998046875,-2.264226913470671,-0.0216939542071026,49.12223894214893,9.182788702356447,10.502028369212216,-1.3192396668557684,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-08,4482.2998046875,-2.346945992240011,0.0294318678431962,55.5074595878543,16.831046647409494,11.767832024851671,5.063214622557823,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-09,4468.7001953125,-1.887359398478459,-0.0030386816756627,54.73358677052171,21.546595609801443,13.723584741841629,7.823010867959816,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-10,4400.25,-1.6387944325404824,-0.0154362248012365,50.88796748883448,19.535154337631862,14.885898660999676,4.64925567663219,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-11,4290.2998046875,-1.570472367429084,-0.0253047424512864,45.37330668316175,8.965660218124867,13.701850972424715,-4.736190754299848,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-12,4228.4501953125,-1.5184848157995814,-0.0145210732043965,42.57808978725621,-4.351327207051327,10.091215336529508,-14.442542543580837,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-15,4072.89990234375,-1.3518404068467442,-0.0374802893757936,36.48968219608452,-27.143846968362595,2.644202875551088,-29.788049843913683,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-16,4074.89990234375,-1.354171679534234,0.0004909300886401,36.61518303575436,-44.532358496816414,-6.791109398922414,-37.741249097894,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-17,4008.25,-1.26078564480004,-0.0164914454622957,34.19046335694296,-62.96514625169493,-18.02591676947692,-44.93922948221801,Crash,4312.2375,137.266313616037,-2.2145819465241683,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-18,4038.14990234375,-1.3049537548038173,0.0074319050330119,36.23063795450667,-74.30406016041252,-29.28154544766404,-45.02251471274848,Normal,4293.357495117188,147.84039368009283,-1.726237237474309,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-19,4245.25,-1.5690568007509096,0.0500140687244517,48.20744506880309,-65.82024919141168,-36.58928619641357,-29.23096299499811,Normal,4291.427490234375,148.22250347104023,-0.31154169679368,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-22,4223.0498046875,-1.5519505494272232,-0.0052431412874912,47.18441422911759,-60.19425618716468,-41.31028019456379,-18.88397599260089,Normal,4286.207470703125,148.7246131703433,-0.424661827449414,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-23,4126.89990234375,-1.4607641757005243,-0.023031073419284,42.93469953655846,-62.77053016069294,-45.602330187789626,-17.168199972903317,Normal,4275.7849609375,152.35908589615525,-0.977198423828998,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-24,4161.25,-1.5000123224371964,0.0082890137695996,44.84588544790946,-61.333466023093024,-48.74855735485031,-12.584908668242718,Normal,4266.9724609375,153.69293346639293,-0.6878810791949487,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-25,4110.5498046875,-1.4468910312133647,-0.0122587179156393,42.57918311372024,-63.55306421915429,-51.70945872771111,-11.843605491443183,Normal,4257.894946289062,157.44630863784386,-0.9358437354062322,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-26,3985.25,-1.292975757273175,-0.0309567464598392,37.53046340506352,-74.56324022567878,-56.28021502730465,-18.283025198374133,Normal,4246.457446289062,168.7086610998889,-1.5482752609506325,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-29,3850.050048828125,-1.0832684607454983,-0.0345138976208045,32.98561552119847,-93.12490425332544,-63.649152872508814,-29.475751380816625,Normal,4220.959948730469,188.06970990562985,-1.9721937152370776,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-09-30,3921.199951171875,-1.1181890872114033,0.018311569042277,37.28947718387578,-100.93049036433604,-71.10542037087427,-29.825069993461767,Normal,4199.587451171875,196.87689965539525,-1.4140181021098828,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-01,3950.75,-1.1610952940052446,0.0075077173539844,39.04053307745506,-103.5385041873651,-77.59203713417244,-25.946467053192663,Normal,4171.924951171875,190.62205067084,-1.1602799906595969,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-03,3818.300048828125,-0.938007104756018,-0.0341001241322184,34.40349714048516,-114.96770195772342,-85.06717009888264,-29.90053185884078,Normal,4140.452453613281,194.6061217436852,-1.655407352547016,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-06,3602.35009765625,-0.4861054871919907,-0.0582188727927145,28.466749443400417,-139.83880512533096,-96.02149710417233,-43.81730802115865,Crash,4102.954968261719,221.96644210066992,-2.255317812313387,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-07,3606.60009765625,-0.5056146703539424,0.0011790899859858,28.727418209135223,-157.39207620963543,-108.29561292526496,-49.096463284370486,Normal,4059.169982910156,229.4428125933168,-1.972473576917304,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-08,3513.64990234375,-0.27004515044581,-0.0261101719508087,26.45670228558244,-176.7658275261456,-121.98965584544108,-54.77617168070449,Crash,4011.417468261719,238.9127996714092,-2.0834696450026016,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-10,3279.949951171875,0.3921043293287293,-0.0688271919267466,21.792598333169806,-208.5729982804141,-139.3063243324357,-69.26667394797843,Crash,3955.402465820313,271.9914445190033,-2.483359415377661,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-13,3490.699951171875,-0.3752250582421694,0.0622741116895155,33.22505794666925,-214.30428022999288,-154.30591551194715,-59.99836471804571,Normal,3915.422473144531,278.85402474302526,-1.5230998453906277,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-14,3518.64990234375,-0.4584536055517565,0.0079750903850958,34.59067718106256,-214.1227610915357,-166.26928462786486,-47.85347646367086,Normal,3879.9324584960937,282.0678408964351,-1.2808356847918487,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-15,3338.39990234375,-0.0148159794879189,-0.0525857445223908,30.28863460185626,-225.9193171956904,-178.19929114142997,-47.720026054260416,Normal,3843.2074584960938,302.6835791782833,-1.6677731825518278,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-16,3269.300048828125,0.1705562064421208,-0.0209157113922443,28.809402160061538,-238.0992931452552,-190.17929154219505,-47.92000160306014,Normal,3802.9274658203126,323.13989174609,-1.6513820503829657,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-17,3074.35009765625,0.759051290939784,-0.0614823810853935,25.08690407047069,-260.48019014343754,-204.23947126244352,-56.24071888099402,Normal,3756.232470703125,357.5521743374139,-1.9070849570709023,NIFTY50,3.08669805921981,8.34926704907581,8.5
2008-10-20,3122.800048828125,0.5198682476442765,0.0156365223348502,27.59098172701202,-271.18169236883296,-217.62791548372144,-53.55377688511152,Normal,3710.464978027344,377.58885445734967,-1.556361958945476,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-10-21,3234.89990234375,0.1013967607998754,0.0352679344856559,33.15815645336117,-267.5332320955308,-227.6089788060833,-39.92425328944748,Normal,3659.947473144531,369.78089335299205,-1.1494579045084183,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-10-22,3065.14990234375,0.5686727965501992,-0.0539015094140702,29.46393926668168,-275.1672506039631,-237.1206331656593,-38.0466174383038,Normal,3602.052478027344,367.6156157512178,-1.4604999153434763,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-10-23,2943.14990234375,0.937489063923165,-0.04061607280037,27.12491283035463,-287.744703844427,-247.24544730141287,-40.49925654301416,Normal,3542.864978027344,373.905994394925,-1.6039193933065583,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-10-24,2584.0,2.1738439920757684,-0.1301418172508666,21.67084263069782,-322.9698266118771,-262.39032316350574,-60.57950344837138,Crash,3464.002478027344,401.89971862635633,-2.1896071015801746,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-10-27,2524.199951171875,2.3067661722236257,-0.0234144244219625,20.91669578049957,-351.6576637109906,-280.2437912730027,-71.41387243798789,Crash,3384.6849853515623,423.539244673415,-2.0316536070776507,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-10-29,2697.050048828125,1.2706544946587686,0.0662344397091618,28.64617374907246,-356.33778283645233,-295.4625895856927,-60.87519325075965,Normal,3320.2749877929687,425.34907380755527,-1.465208172163119,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-10-31,2885.60009765625,0.4825736044826386,0.0675742832422518,35.99504527722024,-340.90268386485377,-304.5506084415249,-36.35207542332887,Normal,3272.052490234375,416.7093721929081,-0.927390690889534,NIFTY50,3.08669805921981,8.34926704907581,8.0
2008-11-03,3043.85009765625,-0.0008399293769612,0.0533903091518483,41.44587524803157,-312.300795110868,-306.1006457753936,-6.200149335474407,Normal,3228.1849975585938,390.1068736329843,-0.472524101371686,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-04,3142.10009765625,-0.2432918182075184,0.0317682036671121,44.60036738297661,-278.4953176527779,-300.57958015087047,22.084262498092585,Normal,3187.7525024414062,351.2458112331872,-0.1299728091414825,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-05,2994.949951171875,0.0737322343074473,-0.047963876635013,41.03473616241045,-260.5742821256458,-292.57852054582554,32.00423842017972,Normal,3146.584997558594,320.3440686959251,-0.473350566483105,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-06,2892.64990234375,0.2973247092287815,-0.0347545173986808,38.717324683897786,-251.7247649425221,-284.4077694251649,32.68300448264273,Normal,3111.099987792969,306.19598233621406,-0.7134322396475894,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-07,2973.0,0.1190877018144741,0.0273985407808873,41.51127644268519,-235.51302984422,-274.62882150897593,39.11579166475593,Normal,3079.419982910156,284.22030057726005,-0.3744278036931705,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-10,3148.25,-0.2898118136972646,0.0572751988878581,47.16881873592544,-206.1475618345048,-260.9325695740817,54.78500773957694,Normal,3061.1499877929687,265.99846654029426,0.3274455425999125,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-11,2938.64990234375,0.0851711613863028,-0.0688964839154764,41.94322520551869,-197.5114045250043,-248.24833656426628,50.73693203926197,Normal,3044.0849853515624,262.1426952341557,-0.4022049247400688,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-12,2848.449951171875,0.2717113814504955,-0.0311752894442067,39.89490627188652,-195.68977989423504,-237.73662523026005,42.04684533602503,Normal,3011.9724853515627,243.2067505129964,-0.6723601784686049,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-14,2810.35009765625,0.3412240219900364,-0.0134659040459035,39.02791877104365,-195.0718027016392,-229.2036607245359,34.131858022896694,Normal,2976.5574951171875,215.53923785788345,-0.7711236205192809,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-17,2799.550048828125,0.34195317461832,-0.0038503580772936,38.77070972722349,-193.2261344065314,-222.008155460935,28.7820210544036,Normal,2949.6150024414064,201.12445063395,-0.7461298372240294,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-18,2683.14990234375,0.6085457651847048,-0.0424672663701845,36.015746805013215,-198.86357253411504,-217.37923887557105,18.515666341455955,Normal,2920.3074951171875,194.69224962123167,-1.2181152215089242,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-19,2635.0,0.7077682354151922,-0.0181082590574281,34.910659407362616,-204.8551350998528,-214.8744181204273,10.01928302057462,Normal,2898.339990234375,201.07817112368204,-1.3096398717113653,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-20,2553.14990234375,0.9054000031738646,-0.031555329302691,33.053981960197206,-213.74420034074592,-214.6483745644911,0.9041742237451728,Normal,2869.857482910156,207.8416656408621,-1.5237925446270135,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-21,2693.449951171875,0.4344126318186502,0.0534950289393269,39.03885358608254,-207.0807096646636,-213.1348415845256,6.054131919862016,Normal,2842.7849853515627,192.48653381988024,-0.7758206832246681,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-24,2708.25,0.3698167845947898,0.0054797882135782,39.651746785429,-198.31950128355584,-210.17177352433168,11.852272240775818,Normal,2824.939990234375,187.2593019680685,-0.6231465620558214,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-25,2654.0,0.4761084375531006,-0.020234733933524,38.13814202068833,-193.52289071392943,-206.8419969622512,13.319106248321788,Normal,2810.482495117188,188.808088438603,-0.8287912684846285,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-26,2752.25,0.2042348714947036,0.0363508230583596,42.42465562358502,-179.7218665842911,-201.4179708866592,21.6961043023681,Normal,2818.894995117188,181.80421665902247,-0.3665756292230649,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-11-28,2755.10009765625,0.1782321681724922,0.0010350160640398,42.54901844463625,-166.6336277342548,-194.46110225617832,27.82747452192353,Normal,2830.4400024414062,168.98482754047745,-0.4458382795763712,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-12-01,2682.89990234375,0.3145908343021042,-0.0265555123938194,40.18124201856276,-160.23991056631485,-187.61686391820564,27.37695335189079,Normal,2829.732495117188,169.60119738256714,-0.8657520998641854,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-12-02,2657.800048828125,0.3497811838018358,-0.0093995313516929,39.36119839336399,-155.40675966884692,-181.1748430683339,25.768083399486983,Normal,2818.342492675781,173.2615441402757,-0.9265901712019724,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-12-03,2656.449951171875,0.3297585853494984,-0.0005081046940946,39.31472038913966,-149.95678587652765,-174.93123162997264,24.974445753445,Normal,2798.9724853515627,168.30787302086418,-0.8467965973405176,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-12-04,2788.0,0.0148654069919425,0.0483338663054694,46.00498559237487,-133.48393315977182,-166.64177193593247,33.157838776160645,Normal,2781.26748046875,147.67278112990982,0.0455907952686785,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-12-05,2714.39990234375,0.1404759742266061,-0.0267535943874983,43.13944484407594,-124.92790040942418,-158.29899763063082,33.37109722120664,Normal,2767.239978027344,139.39973073859036,-0.3790543597439368,NIFTY50,3.08669805921981,8.34926704907581,7.5
2008-12-08,2784.0,-0.0165428354593353,0.0253178439613942,46.53115428251513,-111.24863162777638,-148.88892443005994,37.64029280228357,Normal,2761.807482910156,136.33866942390756,0.1627749279321658,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-10,2928.25,-0.2849604571884133,0.0505162324956738,52.81342511426338,-87.75634262075573,-136.6624080681991,48.90606544744338,Normal,2759.5699829101563,133.0170402460978,1.268108332419403,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-11,2920.14990234375,-0.2821265245617009,-0.0027700235862329,52.440823726863854,-68.99679244115896,-123.12928494279107,54.13249250163213,Normal,2748.164978027344,104.70243525886636,1.6426067253468424,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-12,2921.35009765625,-0.2930859906429085,0.00041092025315,52.49430382254676,-53.41710885738712,-109.1868497257103,55.76974086832318,Normal,2747.2999877929688,103.1052130338982,1.688082539590489,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-15,2981.199951171875,-0.3881576422852579,0.0202800160119561,55.19972203386092,-35.8277147850099,-94.51502273757022,58.68730795256032,Bubble,2753.937487792969,113.6892726950468,1.9989789537004203,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-16,3041.75,-0.4749333968848347,0.0201071200387012,57.817070508183775,-16.80835411198632,-78.97368901245343,62.16533490046712,Bubble,2765.5074829101563,130.2944292713416,2.1201406586198805,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-17,2954.35009765625,-0.3735823509508767,-0.0291543141274454,53.003508293232656,-8.687669394309523,-64.91648508882466,56.228815694515134,Normal,2773.2474853515623,136.8557849820006,1.3233098792901334,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-18,3060.75,-0.5206509053059467,0.0353812904139116,57.62838816683939,6.261436704161042,-50.68090073022752,56.94233743438856,Normal,2792.127490234375,149.2563392915514,1.7997393681276657,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-19,3077.5,-0.5459617954499201,0.0054575951045838,58.32370443816414,19.23852624906931,-36.69701533436815,55.93554158343746,Normal,2814.252490234375,157.31793992089973,1.6733470441958964,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-22,3039.300048828125,-0.5091651804645397,-0.0124903372652847,56.064137394751775,26.139229630952286,-24.129766341304062,50.26899597225635,Normal,2838.5599975585938,152.33005961392388,1.317796709187281,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-23,2968.64990234375,-0.4315590987826215,-0.02351997068407,52.047909361641175,25.61197153958892,-14.181418765125471,39.79339030471439,Normal,2852.319995117188,150.95558797663452,0.7706233918585953,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-24,2916.85009765625,-0.3715632160945881,-0.0176029707782358,49.26152629998259,20.774825122115544,-7.19016998767727,27.964995109792813,Normal,2862.75,147.64760177523416,0.366413656610605,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-26,2857.25,-0.2969161932703687,-0.0206446765533106,46.19705634577169,11.993864154398125,-3.353363159262192,15.347227313660316,Normal,2872.9125,139.28097902868404,-0.1124525409659442,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-29,2922.199951171875,-0.399320361684142,0.0224771167509052,49.857785164253386,10.158704354035764,-0.6509496566026005,10.809654010638363,Normal,2881.4099975585937,136.6921812545081,0.2984073649196821,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-30,2979.5,-0.4814198058472528,0.0194187606584211,52.90232615200989,13.176076447116884,2.1144555641412963,11.061620882975587,Normal,2892.629992675781,134.97757861823862,0.6435884256741347,NIFTY50,3.08669805921981,8.34926704907581,6.5
2008-12-31,2959.14990234375,-0.4633534657445374,-0.006853469271492,51.70166886049688,13.766590080831977,4.444882467479433,9.321707613352542,Normal,2906.442492675781,126.2375522429976,0.417525599407308,NIFTY50,3.08669805921981,8.34926704907581,6.5
2009-01-02,3046.75,-0.5750674386982121,0.0291734167880701,56.29950439397941,21.06040097349114,7.767986168681775,13.292414804809368,Normal,2925.889990234375,115.41264658263152,1.047199014529948,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-05,3121.449951171875,-0.6584846195196344,0.0242221730870353,59.81276112431543,32.49389107149591,12.713167149244605,19.780723922251305,Normal,2949.139990234375,104.60854712609569,1.6471881664678567,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-06,3112.800048828125,-0.6553961505199606,-0.0027749634340641,59.21906983637636,40.3914322311548,18.248820165626643,22.14261206552815,Normal,2965.379992675781,103.48144487757438,1.4246037666632114,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-07,2920.39990234375,-0.4656751777096092,-0.0638020986139931,47.84359556058168,30.77050342323264,20.753156817147843,10.017346606084796,Normal,2975.679992675781,85.95291918996712,-0.64314383796384,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-09,2873.0,-0.4123054071745769,-0.0163637797633,45.523528289337314,19.10088888905375,20.422703231529027,-1.3218143424752782,Normal,2980.129992675781,77.38356051853,-1.3844024746073564,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-12,2773.10009765625,-0.2833542486391965,-0.0353909167714925,41.009787771813166,1.7711315725860004,16.692388899740422,-14.921257327154422,Crash,2972.3724975585938,89.66087056936408,-2.222512436438828,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-13,2744.949951171875,-0.2495812238898161,-0.0102030211546555,39.81190608838603,-14.072093184910957,10.539492482810148,-24.6115856677211,Crash,2963.6125,102.6494870198636,-2.130186474149764,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-14,2835.300048828125,-0.3959817186224568,0.0323849268374807,45.33137398821278,-19.11709518262387,4.608174949723344,-23.72527013234721,Normal,2959.3099975585938,106.25420622066406,-1.1671062552849,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-15,2736.699951171875,-0.2666491161978019,-0.0353949717604431,40.92108393249741,-30.71740829662849,-2.4569416995470235,-28.260466597081468,Normal,2947.084997558594,117.11357974097938,-1.7964188854275345,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-16,2828.449951171875,-0.4129495672603132,0.0329760440195068,46.169300026440446,-32.13682844809455,-8.392919049256529,-23.74390939883802,Normal,2936.419995117188,117.749552829105,-0.916946530591197,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-19,2846.199951171875,-0.4439016651679991,0.0062559129443241,47.14748683317921,-31.46672368416557,-13.007679976238338,-18.45904370792724,Normal,2931.012487792969,119.35518238496827,-0.7105894769406781,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-20,2796.60009765625,-0.3861227241250781,-0.0175803255676256,44.702960182584135,-34.53980115886725,-17.31410421276412,-17.225696946103128,Normal,2917.804992675781,118.8571990787385,-1.0197522401586925,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-21,2706.14990234375,-0.2668080711548468,-0.0328775040462469,40.57178041833668,-43.769267169287104,-22.60513680406872,-21.164130365218384,Normal,2899.2374877929688,121.57171996976324,-1.5882607032066554,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-22,2713.800048828125,-0.2877778324615822,0.0028229602242439,41.067841418956704,-49.89126711978816,-28.06236286721261,-21.828904252575544,Normal,2882.9624877929687,123.6050563387987,-1.3685721601968546,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-23,2678.550048828125,-0.2430571385972751,-0.0130742631638255,39.43444300261475,-56.93111019075286,-33.83611233192066,-23.0949978588322,Normal,2868.457495117188,129.88257956981988,-1.4621471710682774,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-27,2771.35009765625,-0.3941812656876854,0.0340589797759928,45.571883901892846,-54.39501627783193,-37.94789312110292,-16.447123156729013,Normal,2861.1824951171875,131.09853570173306,-0.6852280765768306,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-28,2849.5,-0.5053890437765879,0.0278089389585057,50.15294448524395,-45.55398164310418,-39.469110825503165,-6.084870817601015,Normal,2860.794995117188,131.12222266366783,-0.0861409674709348,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-29,2823.949951171875,-0.4808631741806091,-0.0090069434918188,48.70948612958748,-40.14629194528334,-39.6045470494592,-0.541744895824138,Normal,2855.882495117188,130.53977892605485,-0.2446192586506579,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-01-30,2874.800048828125,-0.5494376506155437,0.0178465267959291,51.68960218478239,-31.395572375320626,-37.962752114631485,6.567179739310859,Normal,2850.647497558594,127.38266553461862,0.1896062636793171,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-02,2766.64990234375,-0.4279440620835805,-0.0383459568747684,45.61862843840543,-32.8091733164074,-36.93203635498667,4.122863038579276,Normal,2841.022497558594,126.01807258716568,-0.5901740416113802,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-03,2783.89990234375,-0.4578527829256983,0.0062156204856254,46.69404704801552,-32.16673333217204,-35.97897575042375,3.8122424182517065,Normal,2827.879992675781,116.80285114682096,-0.3765326779287962,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-04,2803.050048828125,-0.4891119213542321,0.0068553402659932,47.92522956294616,-29.76917768956173,-34.73701613825135,4.967838448689619,Normal,2811.959997558594,94.19450631370042,-0.0945909594854249,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-05,2780.050048828125,-0.4670828361053794,-0.0082391967578028,46.53506109076904,-29.38625885059946,-33.66686468072097,4.280605830121509,Normal,2795.3224975585936,62.22069195045596,-0.2454561055449119,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-06,2843.10009765625,-0.5521300486123228,0.0224261097945566,50.75232911870189,-23.72173154773691,-31.67783805412416,7.95610650638725,Normal,2791.4575073242186,56.14663814378891,0.9197806322753852,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-09,2919.89990234375,-0.6434941757285569,0.0266542951627216,55.3702448580581,-12.886898312044195,-27.919650105708165,15.03275179366397,Bubble,2793.8025024414064,60.53913271453044,2.0829072741585213,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-10,2934.5,-0.6633672556827716,0.0049877453428987,56.21087869573813,-3.086529458943005,-22.95302597635513,19.866496517412127,Bubble,2801.8724975585938,67.93938669999505,1.952144534760952,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-11,2925.699951171875,-0.6598400877205041,-0.0030033294140615,55.531926637516,3.924998134364614,-17.577421154211184,21.5024192885758,Normal,2810.9099975585937,71.87671422009265,1.5970395260666015,NIFTY50,7.86188883286074,10.8823529411764,5.5
2009-02-12,2893.050048828125,-0.6323390806181015,-0.0112224257826798,52.975264404930506,6.769080271109033,-12.70812086914714,19.477201140256174,Normal,2813.797497558594,74.0356739015555,1.070464373362933,NIFTY50,7.86188883286074,10.8823529411764,5.5
