date,avg_polarity,std_polarity,avg_positive,avg_negative,avg_neutral,pct_positive,pct_negative,pct_neutral,news_count,sentiment_momentum
2026-02-24,-0.19214444444444445,0.591201323812606,0.1817111111111111,0.3738666666666666,0.4444111111111111,0.1111111111111111,0.4444444444444444,0.4444444444444444,9,-0.19214444444444445
2026-02-25,0.029662499999999998,0.40237790342744545,0.25704375,0.22738125,0.51558125,0.3125,0.1875,0.5,16,-0.08124097222222222
2026-02-26,-0.27006410256410257,0.5964810221038842,0.1507153846153846,0.42078205128205126,0.42849487179487183,0.07692307692307693,0.4358974358974359,0.48717948717948717,39,-0.1441820156695157
2026-02-27,-0.08426904761904762,0.5964182605782484,0.23607261904761906,0.32034107142857143,0.4435857142857143,0.19642857142857142,0.3273809523809524,0.47619047619047616,168,-0.10822355006105006
