Date,Open,High,Low,Close,Volume,log_return,rsi,macd,macd_signal,macd_diff,bb_width,roc,atr
2023-04-20,12642.0,12650.2001953125,12453.849609375,12485.25,27411700,-0.011154774225317876,66.80131742254795,200.52156607552024,164.19942541109262,36.32214066442762,10.73676740714335,5.070375123603544,145.30277000137613
2023-04-21,12508.599609375,12562.5498046875,12489.650390625,12545.75,19991100,0.00483401524606494,68.70025327754932,200.510191913374,171.4615787115489,29.048613201825106,10.483846720719894,5.664435818685348,140.44541533609927
2023-04-24,12505.4501953125,12509.2998046875,12391.099609375,12454.349609375,18240500,-0.0073120346947473935,62.851264045219544,190.92506484857586,175.3542759389543,15.57078890962157,9.793825567930794,4.285950256437094,141.4600564281636
2023-04-25,12459.0498046875,12474.150390625,12365.849609375,12456.599609375,31949000,0.00018064345813237633,62.93492186714057,181.4190528764575,176.56723132645496,4.851821550002541,9.266010405724662,3.657718090808315,139.09153677258047
2023-04-26,12454.099609375,12476.2998046875,12404.349609375,12457.849609375,25611700,0.00010034337826007231,62.984793646736925,172.0035842045545,175.65450190207486,-3.650917697520356,8.647075529059121,3.2308669471800346,134.295726668289
2023-04-27,12450.75,12537.75,12402.0498046875,12519.349609375,27862600,0.004924501241811383,65.44806420376432,167.5726206102736,174.0381256437146,-6.465505033441019,7.807273850315221,2.77051524047928,134.39604585716123
2023-04-28,12551.849609375,12625.5,12518.0498046875,12613.9501953125,36666700,0.007527943678147527,68.87883127529282,169.73789393045263,173.1780793010622,-3.4401853706095835,7.316126993371717,2.7667501476258844,132.4713422468283
2023-05-02,12618.75,12669.75,12559.0498046875,12590.2998046875,22723700,-0.0018766991730671371,67.08543499581901,167.61335732027328,172.06513490490445,-4.451777584631174,6.510089474232172,2.3705645263746318,130.91626032294772
2023-05-03,12581.599609375,12634.7998046875,12549.2001953125,12586.7998046875,17230400,-0.0002780304385214054,66.80820850312634,163.759508325742,170.404009589072,-6.64450126333,5.692206909193955,2.3317057291666665,127.67935668380859
2023-05-04,12610.2001953125,12671.5,12589.4501953125,12654.650390625,17406400,0.005376137174001901,69.44434743505445,164.28648809625884,169.18050529050936,-4.894017194250523,5.019868098991992,0.6398036778712239,124.60941658585797
2023-05-05,12665.7998046875,12677.400390625,12590.150390625,12608.349609375,16127800,-0.003665505529126638,65.61470537319599,159.13364367890063,167.17113296818764,-8.03748928928701,4.200747082368837,1.0373447555303115,121.94088682972526
