Date,Open,High,Low,Close,Volume,log_return,rsi,macd,macd_signal,macd_diff,bb_width,roc,atr
2021-04-22,14219.150390625,14424.75,14151.400390625,14406.150390625,524600,0.007647441212800463,43.589693217718356,-100.44025980153492,-65.92145060814204,-34.51880919339288,5.319706597743526,-2.956862737874754,271.4630358573717
2021-04-23,14326.349609375,14461.150390625,14273.2998046875,14341.349609375,498100,-0.004508280094204329,42.07814318996275,-108.2419106858506,-74.38554262368375,-33.85636806216685,5.503227255801651,-2.3780390402968714,265.4907180059523
2021-04-26,14449.4501953125,14557.5,14421.2998046875,14485.0,452700,0.009966685459202936,46.50657885545038,-101.66149875691372,-79.84073385032974,-21.820764906583975,5.361486459209224,-2.5717402188073883,261.9664089073129
2021-04-27,14493.7998046875,14667.5498046875,14484.849609375,14653.0498046875,451800,0.011534860370141113,51.20645210972807,-81.9416873417158,-80.26092454860697,-1.6807627931088405,5.375407484811517,0.10418232387026125,256.3045365076834
2021-04-28,14710.5,14890.25,14694.9501953125,14864.5498046875,457000,0.014330678808834763,56.398559354368224,-48.68608936864803,-73.94595751261518,25.259868143967154,5.362467763158552,1.233015321193857,254.93994070802745
2021-04-29,14979.0,15044.349609375,14814.4501953125,14894.900390625,517500,0.002039728305535653,57.103966386853784,-19.655177099935827,-63.08780143007932,43.43262433014349,5.573849649997422,0.5118451380972299,253.15133166191836
2021-04-30,14747.349609375,14855.4501953125,14601.7001953125,14631.099609375,613900,-0.017869525228607498,49.59364299173439,-17.730106708779203,-54.0162624858193,36.28615577704009,5.4101424659515205,-1.6317296084354493,256.01196477981705
2021-05-03,14481.0498046875,14673.849609375,14416.25,14634.150390625,448900,0.0002084917272909865,49.676073230809294,-15.776441012472787,-46.368298191150004,30.591857178677216,5.393097356986619,-1.3528901474212893,256.12536796518725
2021-05-04,14687.25,14723.400390625,14461.5,14496.5,503400,-0.009450624224999165,46.01934453394767,-25.04666069044106,-42.103970691008215,17.057310000567156,5.199390792827675,1.2976227593629948,256.5378695837453
2021-05-05,14604.150390625,14637.900390625,14506.599609375,14617.849609375,455900,0.008336116981918119,49.545420695036825,-22.34391056559616,-38.151958665925804,15.808048100329643,5.195133500372489,0.7793958290342333,248.3137639438349
2021-05-06,14668.349609375,14743.900390625,14611.5,14724.7998046875,467800,0.007289775876840782,52.49091433833899,-11.440100322448416,-32.809586997230326,21.36948667478191,5.226475423262739,0.9830956966206462,240.03423727820385
2021-05-07,14816.849609375,14863.0498046875,14765.5,14823.150390625,488000,0.006657040403640492,55.08751203382823,5.078773251356324,-25.231914947512998,30.31068819886932,5.232984331331116,1.4044526844655219,232.763934615475
2021-05-10,14928.25,14966.900390625,14892.5,14942.349609375,522000,0.008009262800994111,58.07805829844297,27.4718024957765,-14.6911714588551,42.1629739546316,5.3814276609843485,4.059343541250498,226.40579642865535
2021-05-11,14789.7001953125,14900.0,14771.400390625,14850.75,647400,-0.006149068019026527,55.044831698902854,37.3960383069807,-4.273729505687941,41.66976781266864,5.407829698461696,3.8775467546258704,222.4446123087514
2021-05-12,14823.5498046875,14824.0498046875,14649.7001953125,14696.5,643800,-0.0104409988264523,50.282437661564686,32.4404277510057,3.0691019456507878,29.371325805354914,5.104433865340758,2.0154559094700897,220.9164117643763
