Date,Open,High,Low,Close,Volume,log_return,rsi,macd,macd_signal,macd_diff,bb_width,roc,atr
2023-04-20,42218.5,42378.1484375,42108.8515625,42269.5,180200,0.0027362066737507567,71.45126620546407,566.4875400589954,394.59098446491925,171.89655559407612,10.325645628279577,7.197833098368375,509.7895696881297
2023-04-21,42252.55078125,42382.1484375,41962.3515625,42118.0,144100,-0.0035905830310196166,68.04998018585181,569.1533503700703,429.5034576459495,139.64989272412078,10.158128243581174,6.444874919318869,503.361520067549
2023-04-24,42469.94921875,42714.1484375,42269.1015625,42635.75,201000,0.012217900462657947,72.81303995797288,606.0578644272391,464.8143390022074,141.2435254250317,10.483899836336738,6.829344588302748,509.98915702700975
2023-04-25,42731.6015625,42865.55078125,42601.5,42678.5,262400,0.0010021773285946375,73.16871797070979,631.4752715725699,498.14652551627995,133.32874605628996,10.715913458332407,5.097070801766942,492.42213018579474
2023-04-26,42559.05078125,42875.6015625,42432.25,42829.8984375,178000,0.0035411397821429047,74.44386846077592,656.2702633921654,529.771273091457,126.49899030070833,10.617976769830618,4.941673356054441,488.9170896368094
2023-04-27,42753.8984375,43043.3984375,42736.6015625,43000.8515625,181400,0.0039834989455577,75.84009404488367,681.8549619586047,560.1880108648866,121.66695109371813,10.192231204512547,4.882304148466498,475.90850287703734
2023-04-28,43045.5,43302.05078125,42810.3515625,43233.8984375,238700,0.005404954321621839,77.63400018687584,712.7201606991584,590.694440831741,122.02571986741748,9.63978751199488,5.3431895848054385,477.0364111536775
2023-05-02,43395.05078125,43483.8515625,43269.3984375,43352.1015625,241600,0.0027303074037265326,78.5057601628944,738.2094385078672,620.1974403669662,118.01199814090091,8.948068098516638,6.164992772873068,460.81617642841485
2023-05-03,43154.8515625,43354.94921875,43078.1484375,43312.69921875,175900,-0.0009093044952446459,77.42244881340885,746.6238203265748,645.482716358888,101.14110396768683,8.236035671146004,4.704771297426662,447.67221962995666
2023-05-04,43236.1015625,43739.80078125,43213.94921875,43685.44921875,175400,0.008569200325486675,80.20524938882386,774.442793884511,671.2747318640126,103.1680620204985,8.20065679926152,5.119357523638631,453.25645840638833
2023-05-05,43110.6484375,43588.0,42582.19921875,42661.19921875,251200,-0.02372525310222511,58.76980460219672,705.7061743770901,678.1610203666281,27.545154010461943,7.6225655085742225,1.2547268743464288,499.68456852021774
2023-05-08,42796.8515625,43418.55078125,42780.30078125,43284.0,223400,0.014493227979497045,64.9107068613953,693.4925755535878,681.2273314040201,12.265244149567707,7.281315866546915,2.4169133189262473,518.0893538044879
2023-05-09,43438.55078125,43533.25,43125.8515625,43198.1484375,229000,-0.0019854176209196744,63.50653916812516,669.171909659919,678.8162470551999,-9.6443373952809,6.762233254290466,2.2073697415251226,510.1828597827388
2023-05-10,43275.25,43383.6484375,42822.1484375,43331.05078125,249100,0.0030718520328054146,64.77682162332493,653.0932625533678,673.6716501548335,-20.578387601465693,5.833027784407029,2.79226356039759,513.8483697982574
2023-05-11,43535.1015625,43774.25,43367.25,43475.30078125,190700,0.0033234925827626636,66.15390940918039,644.5604961587378,667.8494193556144,-23.288923196876567,5.324928909500041,2.8526497385821927,508.80200186623904
2023-05-12,43447.1484375,43905.94921875,43347.75,43793.55078125,144900,0.0072935853999033864,69.0306605886904,655.917325950315,665.4630006745545,-9.545674724239461,5.024879411341441,3.9782296909872263,512.3303745007934
2023-05-15,43821.05078125,44151.69921875,43666.6015625,44072.1015625,161300,0.00634040053149548,71.32774174399825,679.560860890153,668.2825727176742,11.278288172478824,5.290889574882267,3.368890103962051,510.38518034002243
2023-05-16,44144.1484375,44144.1484375,43815.69921875,43903.69921875,222500,-0.0038283834403819313,68.0418810838724,676.9069094368533,670.00744006151,6.899469375343301,5.362506866897997,2.870764480358963,497.3897545121637
2023-05-17,43948.5,43992.75,43446.3984375,43698.69921875,203600,-0.0046802456978711085,64.1667102272981,650.7602875354132,666.1580095562907,-15.397722020877495,5.217586947360287,2.0284913412013035,500.8870265112949
2023-05-18,44006.8984375,44079.19921875,43673.69921875,43752.30078125,226500,0.0012258652093733874,64.73229795673234,627.1348789227704,658.3533834295866,-31.218504506816203,4.908481382884429,1.7475217151404523,494.0736674747738
2023-05-19,43930.0,44020.8984375,43531.8984375,43969.3984375,192000,0.004949701189467548,67.00392949063976,618.7964387257089,650.4419944888111,-31.645555763102266,4.6910193384405146,1.7012113794532249,493.7112626551471
2023-05-22,43935.30078125,44026.75,43684.8984375,43885.1015625,183800,-0.0019190115672923713,65.2465746341631,598.487124454783,640.0510204820056,-41.56389602722254,4.096363376106347,1.2294675016655947,482.86414121549376
2023-05-23,43978.8984375,44095.25,43852.19921875,43954.44921875,142000,0.0015789623248502675,66.03577254995363,581.2869092202382,628.2981982296521,-47.011289009413986,3.914890070690111,1.4816670666467893,465.7346155036727
2023-05-24,43751.94921875,44010.44921875,43639.80078125,43677.8515625,148600,-0.006312708266810048,60.166990342833806,539.1218345724337,610.4629254982085,-71.34109092577478,3.5711289564014947,-0.017391731997433713,458.94274564626755
2023-05-25,43630.25,43719.8515625,43390.30078125,43681.3984375,170200,8.12020479102275e-05,60.21581747752415,500.22562270224444,588.4154649390157,-88.18984223677126,3.285383064328428,2.391398360648082,449.7004624751056
2023-05-26,43765.3515625,44067.6015625,43588.80078125,44018.0,143200,0.007676294737785179,64.64500280704893,490.902212431276,568.9128144374678,-78.01060200619179,3.1994209844390844,1.6957767304315683,451.77905667331237
2023-05-29,44276.80078125,44483.3515625,44193.94921875,44311.8984375,148600,0.006654587569326416,67.99536755830505,501.4481086585147,555.4198732816772,-53.97176462316247,3.3998756811710744,2.578235503800347,452.7485213752187
2023-05-30,44277.3515625,44498.6015625,44207.5,44436.3515625,157600,0.002804634605837507,69.3211538307586,513.923939222208,547.1206864697833,-33.19674724757533,3.6734237171481885,2.5508284736272318,441.2023100269888
2023-05-31,44318.0,44339.05078125,43822.69921875,44128.1484375,305700,-0.00695999794844743,62.42459675539724,493.25576300604007,536.3477017770347,-43.0919387709946,3.6652645915339184,1.5016518448828298,453.5201695786324
2023-06-01,44172.05078125,44179.94921875,43706.1484375,43790.19921875,182900,-0.007687835184272107,55.861913385768474,444.48268711865967,517.9746988453597,-73.49201172670007,3.6635474747712693,-0.007653096038595152,454.96878469801584
2023-06-02,43997.30078125,44088.8984375,43812.55078125,43937.8515625,123900,0.0033661407464229674,57.94230344828056,412.98336805168947,496.97643268662574,-83.99306463493627,2.8701285434079784,-0.3046144731936959,443.8066728445861
2023-06-05,44103.25,44266.1484375,44074.19921875,44101.6484375,124500,0.00372099032800276,60.18430309492564,396.6644685769934,476.91403986469925,-80.24957128770586,2.693025761301495,0.4508713895922957,435.55597299854423
2023-06-06,44156.69921875,44236.19921875,44009.69921875,44164.55078125,123600,0.0014252874816249176,61.04315780532511,384.3764640047666,458.40652469271276,-74.03006068794616,2.375453502332734,1.0660536144749018,420.6234034986482
2023-06-07,44318.69921875,44346.30078125,44143.5,44275.30078125,119200,0.002504528353107374,62.573898275994516,379.20350926578976,442.56592160732816,-63.3624123415384,2.1578009428556695,1.1953657079998203,405.0646447666019
2023-06-08,44208.30078125,44459.25,43917.8984375,43995.25,160200,-0.006345303578787254,56.52550519491836,348.48898372366966,423.7505340305965,-75.26155030692684,1.9144360881566371,0.05879444208623079,414.79942460470176
2023-06-09,44045.75,44220.1015625,43932.6015625,43989.0,132300,-0.00014207088224336455,56.39449309564997,319.9549368319931,402.9914145908758,-83.03647775888271,1.8751968777979375,0.23675104716809323,405.7066085615088
2023-06-12,44035.19921875,44124.94921875,43874.05078125,43944.19921875,91400,-0.001018973164275824,55.40322248039915,290.37914048573293,380.4689597698473,-90.08981928411436,1.8686347616546466,-0.02331959604132083,394.6488820571153
2023-06-13,43889.69921875,44138.1484375,43889.69921875,44079.8515625,160000,0.003082167883316617,57.820799275675284,274.71932586417824,359.3190329887135,-84.59970712453526,1.8708341544415776,0.920374939744382,384.20604896375
2023-06-14,44181.6484375,44212.3515625,43956.1484375,43988.0,154600,-0.0020859279334045733,55.62208890402012,251.99234559528122,337.8536955100271,-85.86134991474586,1.7694316165185777,0.7019041822543527,375.0629829663393
2023-06-15,44054.3515625,44077.44921875,43397.5,43443.6015625,228200,-0.012453288362431057,44.758477056717155,187.88680369691428,307.86031714740454,-119.97351345049026,2.0371412234910107,-1.3049171645690398,396.84057123660074
2023-06-16,43583.3515625,44083.25,43536.94921875,43938.1484375,234700,0.011319346554957662,53.62042141061951,174.97153664038342,281.28256104600035,-106.31102440561693,2.03937189579035,-0.843452917114707,414.1839902554149
2023-06-19,44015.30078125,44040.3515625,43501.3984375,43633.75,234900,-0.0069519941648089716,48.46664070750235,138.57626360020367,252.74130155684105,-114.16503795663738,2.149817636290331,-1.8061824030965636,423.09607130859956
2023-06-20,43597.55078125,43823.94921875,43345.94921875,43766.5,161900,0.003037751083869339,50.692440090034076,119.07197545076633,226.0074363356261,-106.93546088485976,2.189460193228344,-0.8195413818737791,427.01778050084243
2023-06-21,43894.3984375,43946.69921875,43698.94921875,43859.19921875,180000,0.002115800596355233,52.243595852047655,109.82870189550158,202.7716894476012,-92.94298755209962,2.1189697768911704,0.15756950466317066,414.21293903649655
2023-06-22,43874.80078125,44042.1484375,43663.3515625,43724.8515625,263800,-0.003067859054753736,49.79849476428246,90.61801981493045,180.34095552106706,-89.72293570613661,2.095654308901332,-0.48477563746378277,411.68322017674683
2023-06-23,43641.6015625,43824.1015625,43519.55078125,43622.8984375,161300,-0.0023344200920940887,47.963927553744064,66.40121881374944,157.55300817960352,-91.15178936585409,2.207567415771811,-1.0855603292889953,404.03090311055064
2023-06-26,43714.75,43773.1015625,43541.75,43641.05078125,120700,0.00041603306232032886,48.328918266074716,48.11928284343594,135.66626311237002,-87.54698026893408,2.162566272277342,-1.185339804751849,391.6966644955113
2023-06-27,43804.55078125,44194.6484375,43693.1484375,44121.5,137300,0.010948952922037057,56.938233552232596,71.57389424455323,122.84778933880666,-51.27389509425343,1.93118144996554,-0.34737376942932613,403.2610210494034
2023-06-28,44419.5,44508.3984375,44163.19921875,44327.80078125,243800,0.004664845364139417,60.0186970486329,105.59139975260041,119.3965114215654,-13.805111668964997,2.0617119326069897,0.75587883066922,402.09226508158883
2023-06-30,44666.0,44787.1015625,44447.19921875,44747.3515625,191300,0.009420222650310686,65.43420416543428,164.5084091278186,128.41889096281605,36.089518165002545,2.6147398351419318,1.7239572677260224,406.1785876650468
2023-07-03,44957.94921875,45353.19921875,44882.1015625,45158.1015625,228200,0.009137440357804626,69.75369220975983,241.56010126935143,151.04713302412313,90.51296824522831,3.518758268092265,2.762372202318014,420.4406639925434
2023-07-04,45310.55078125,45655.5,45000.25,45301.44921875,463000,0.003169323194759028,71.11051528026123,310.61055514070176,182.95981744743887,127.6507376932629,4.3269925623820145,2.7713288791771893,437.2127594216475
2023-07-05,45169.69921875,45418.8984375,45073.3984375,45151.80078125,366300,-0.003308860080453837,67.69636618463906,349.232425066788,216.21433897130868,133.0180860954793,4.808297799274531,2.64572333647813,430.66184803438694
2023-07-06,45060.55078125,45417.5,45042.6015625,45339.8984375,244900,0.004157241576324144,69.66765613880669,390.51680940982624,251.07483305901224,139.441976350814,5.356772896373281,4.364962403662363,426.6787472819307
2023-07-07,45118.05078125,45227.25,44844.80078125,44925.0,220900,-0.00919297238740138,60.84734577252696,385.3144795143744,277.92276235008467,107.39171716428973,5.524620277706811,2.246001703744415,431.56581220822136
2023-07-10,44958.6484375,45184.30078125,44721.8984375,44860.8515625,220900,-0.0014289210894276783,59.591132795758526,371.7302775505377,296.6842653901753,75.04601216036241,5.626383059311459,2.812276191021858,433.76842160406267
2023-07-11,44998.0,45139.55078125,44663.05078125,44745.05078125,209000,-0.00258467004267641,57.291686179780015,347.61347263528296,306.87010683919686,40.743365796086096,5.647821088847025,2.2358442673049024,436.82067720377245
2023-07-12,44872.6015625,44937.25,44562.3984375,44639.44921875,233100,-0.0023628618302310627,55.19987108848839,316.3330766459985,308.76270080055724,7.570375845441276,5.65506707486489,1.7789882485278932,432.39431186778864
2023-07-13,45009.30078125,45085.1484375,44612.19921875,44665.05078125,336800,0.0005733543819480937,55.622901318703214,290.26299843050947,305.06276032654773,-14.799761896038262,5.632614399926608,2.1502628028504245,435.29109093080376
2023-07-14,44860.6484375,44923.8515625,44547.80078125,44819.30078125,196300,0.0034475335650226897,58.18484309221118,278.8347263422402,299.81715352968627,-20.982427187446092,5.335603654017782,2.7426016761910628,431.05964023931773
2023-07-17,44951.19921875,45556.44921875,44695.05078125,45449.75,245900,0.01396845240404614,66.65747683512967,316.99559356548707,303.25284153684646,13.74275202864061,5.558226758351515,4.14449053441924,461.79812575793784
2023-07-18,45754.80078125,45905.8515625,45281.30078125,45410.8515625,307300,-0.000856222371578045,65.77196926852446,340.1782142553129,310.63791608053975,29.54029817477317,5.48609981897002,2.9222749963169883,473.42331543594224
2023-07-19,45622.5,45707.3984375,45433.0,45669.30078125,261100,0.005675219151024789,68.74307062765493,375.0815930521276,323.5266514748573,51.554941577270256,5.552390263666362,3.0263175171267114,460.78928397623207
2023-07-20,45689.05078125,46256.19921875,45640.94921875,46186.8984375,315200,0.011269857428611798,73.6720247569385,439.4429525162777,346.7099116831414,92.73304083313633,5.950718037120273,3.2170549199751868,471.82219226364407
2023-07-21,46063.94921875,46369.5,45925.8984375,46075.19921875,235600,-0.0024213469270947235,71.06753742300157,475.95014316463494,372.5579579794401,103.39218518519482,5.959975813241793,2.030859634302192,469.8064329948124
2023-07-24,46131.8984375,46191.5,45858.75,45923.05078125,225800,-0.003307640660877903,67.56376775434723,486.99151241147047,395.4446688658462,91.54684354562426,5.5872195844712715,1.3721449825996357,460.01668778089726
2023-07-25,46154.69921875,46156.1015625,45622.8515625,45845.0,228100,-0.0017010451765266657,65.77232908665722,483.8661238594359,413.1289598645642,70.73716399487171,4.966836513266151,1.53526372537917,465.24763865369033
2023-07-26,45935.1484375,46096.6015625,45804.69921875,46062.3515625,298400,0.0047298059187539645,68.29352309770206,493.2418999356596,429.15154787878333,64.09035205687627,4.761661770784904,1.5934158432134224,452.8658318748553
2023-07-27,46285.8515625,46310.1015625,45570.6484375,45679.30078125,320400,-0.00835068908033899,59.91711069704582,464.4098456513748,436.20320743330166,28.206638218073124,4.4155921069566,1.6790223288814692,473.3363528123656
2023-07-28,45560.8984375,45727.75,45238.80078125,45468.1015625,194700,-0.004634242804489082,55.84968262758322,419.68040851239493,432.89864764912033,-13.218239136725401,4.254975787380033,1.353630122589138,474.45155752219665
2023-07-31,45546.3515625,45694.8984375,45359.75,45651.1015625,247900,0.004016721827411335,58.47978172537069,394.4515855856953,425.20923523643535,-30.757649650740063,4.263223877721391,2.0249184332799377,464.5013346634683
2023-08-01,45740.0,45782.75,45471.05078125,45592.5,175200,-0.0012845080543512574,57.30256842460141,365.51547049401415,413.27048228795115,-47.755011793937,4.2740975960385725,2.1349967303129,453.58689781250627
2023-08-02,45234.6484375,45404.8984375,44720.8984375,44995.69921875,233600,-0.013176317022579312,46.939414358671876,291.07126705472183,388.83063924130533,-97.7593721865835,4.321397680640015,0.7402844768259019,483.4450881473272
2023-08-03,44862.8515625,45038.44921875,44279.3984375,44513.44921875,245800,-0.0107755391414209,40.5566669320393,190.958899493402,349.2562912917247,-158.29739179832274,4.649624856222383,-0.6824103838495221,503.1312090832324
2023-08-04,44754.75,45118.05078125,44520.55078125,44879.5,245200,0.008189747187567145,46.503048975238116,139.54774621038814,307.3145822754574,-167.76683606506924,4.667157778058104,-1.2546823689899285,510.3790914701444
2023-08-07,44993.69921875,45011.3515625,44773.8515625,44837.5,200800,-0.0009362774740161744,45.93525804427291,94.32763755605265,264.7171933315765,-170.38955577552383,4.677129067972318,-1.2625871190961548,490.8877277937055
2023-08-08,44888.94921875,45096.8515625,44817.8515625,44964.44921875,229400,0.0028273173226376906,48.00187565933608,67.95082187182561,225.36391903962632,-157.41309716780071,4.5827550859872135,-1.543381550499639,475.75289009415513
2023-08-09,44973.44921875,44975.0,44533.75,44880.69921875,177300,-0.0018643193475417655,46.73274382068101,39.82994551669253,188.25712433503958,-148.42717881834704,4.454506573246751,-2.8280730313977367,473.28839794457264
