date,daily_sentiment_index
2008-10-27,-0.19785196251339382
2008-10-29,0.1723347157239914
2008-10-31,0.2951156919201215
2008-11-03,0.2959973677061498
2008-11-04,0.11338315021834876
2008-11-05,-0.13946218474915154
2008-11-06,-0.03348245744903882
2008-11-07,-0.1302598465785936
2008-11-10,-0.0027332156896591187
2008-11-11,-0.1129828467965126
2008-11-12,0.01098693534731865
2008-11-14,0.19681971546794688
2008-11-17,0.19965000450611115
2008-11-18,0.1259246011161142
2008-11-19,0.05540285371243954
2008-11-20,-0.17835328277004392
2008-11-21,-0.1566762363209444
2008-11-24,0.0381359338760376
2008-11-25,0.19122758181765676
2008-11-26,-0.05911765763392815
2008-11-28,-0.06052337633445859
2008-12-01,0.36273238696157933
2008-12-02,-0.3031314881518483
2008-12-03,0.16389292230208716
2008-12-04,0.061512294535835586
2008-12-05,0.07481261591116588
2008-12-08,0.05099299631547183
2008-12-10,0.1405919093106474
2008-12-11,-0.15601104941396488
2008-12-12,-0.16136273658937877
2008-12-15,-0.046846651973632664
2008-12-16,-0.023263121462043596
2008-12-17,-0.03293493501842022
2008-12-18,-0.10836205931587352
2008-12-19,-0.14925017580389977
2008-12-22,-0.17606129210728866
2008-12-23,-0.22372429896342128
2008-12-24,0.03323283512145281
2008-12-26,-0.14098234339193863
2008-12-29,-0.04008214404949775
2008-12-30,0.07368465805692333
2008-12-31,-0.26233329795874083
2009-01-02,-0.10671301977708936
2009-01-05,-0.29196906089782715
2009-01-06,-0.07989333537133302
2009-01-07,-0.19403840278585752
2009-01-09,-0.016462190363269586
2009-01-12,-0.1442211328074336
2009-01-13,-0.20660813115537166
2009-01-14,0.11580360255071095
2009-01-15,0.06298562263449033
2009-01-16,0.07451385494909789
2009-01-19,0.2991605465385047
2009-01-20,0.07289596443826502
2009-01-21,0.19085140130482614
2009-01-22,-0.08534769690595567
2009-01-23,0.32886994581081364
2009-01-27,-0.002703813835978508
2009-01-28,0.2107858581778904
2009-01-29,0.06177337036321038
2009-01-30,0.03234568331390619
2009-02-02,-0.0889273252338171
2009-02-03,0.303779164819341
2009-02-04,-0.049697749433107674
2009-02-05,-0.10551650459436994
2009-02-06,-0.07567202551290393
2009-02-09,0.03283806065363543
2009-02-10,-0.2501337823310965
2009-02-11,-0.07610285663130609
2009-02-12,-0.049301428003953054
2009-02-13,0.03948211899170509
2009-02-16,-0.016807424525419872
2009-02-17,-0.30970326472412457
2009-02-18,-0.051317675837448666
2009-02-19,0.03368471215733073
2009-02-20,-0.19658326437430723
2009-02-24,0.2866452272449221
2009-02-25,-0.047638722640626574
2009-02-26,-0.10545474762717882
2009-02-27,-0.019400489075403465
2009-03-02,-0.353392256423831
2009-03-03,0.17106817701929494
2009-03-04,-0.044569565604130425
2009-03-05,0.09228580464657984
2009-03-06,-0.022751765558496118
2009-03-09,0.11138178408145905
2009-03-12,-0.05639327276084158
2009-03-13,0.11220127464655567
2009-03-16,-0.2196066939892868
2009-03-17,-0.050251415827208094
2009-03-18,0.0433398583217671
2009-03-19,0.021579958498477936
2009-03-20,0.27403946112220484
2009-03-23,0.06633039479228584
2009-03-24,0.14334483382602534
2009-03-25,-0.03147779386490583
2009-03-26,0.3280156346037984
2009-03-27,-0.17545330120871463
2009-03-30,0.06409479890550886
2009-03-31,0.04635233998946522
2009-04-01,-0.2989987636812859
2009-04-02,-0.23302335906773805
2009-04-06,0.19772380652527013
2009-04-08,0.10067825060751703
2009-04-09,-0.35596455819904804
2009-04-13,0.24051413536071778
2009-04-15,0.2256148040294647
2009-04-16,0.22823338790072334
2009-04-17,0.109188123104664
2009-04-20,-0.4278940526502473
2009-04-21,-0.10365671788652737
2009-04-22,0.23755337045128858
2009-04-23,-0.016002219072298
2009-04-24,0.2525168981196152
2009-04-27,-0.08324720477685332
2009-04-28,0.1627220294493086
2009-04-29,0.12506832886073324
2009-05-04,0.2867676956312997
2009-05-05,-0.07789725153461884
2009-05-06,0.14078300260007381
2009-05-07,0.011983380652964115
2009-05-08,0.19095960911363363
2009-05-11,0.20501758996397257
2009-05-12,0.10732229333370924
2009-05-13,-0.01902807354927063
2009-05-14,-0.0036621972918510436
2009-05-15,-0.16005810837333018
2009-05-18,-0.10443480163812638
2009-05-19,0.028103303502906452
2009-05-20,0.13085848053819255
2009-05-21,0.13888724260032176
2009-05-22,-0.012520910455630375
2009-05-25,0.33279667887836695
2009-05-26,0.32082089896385485
2009-05-27,0.10985330604016781
2009-05-28,0.16038781183306128
2009-05-29,0.06859636133802789
2009-06-01,0.34930415265262127
2009-06-02,0.14922736920416355
2009-06-03,0.08760834989302299
2009-06-04,0.09260430052462551
2009-06-05,0.15800523485701817
2009-06-08,-0.22902688290923834
2009-06-09,0.2827838977368978
2009-06-10,0.08642536852704852
2009-06-11,0.1633948915405199
2009-06-12,-0.11306644086208609
2009-06-15,-0.08359108509665186
2009-06-16,0.10233646103491385
2009-06-17,0.10233479551970959
2009-06-18,0.12223321505423103
2009-06-19,0.16505507519468665
2009-06-22,0.19560400769114494
2009-06-23,0.02844696638307401
2009-06-24,0.27429601332793635
2009-06-25,0.22571878488126554
2009-06-26,0.14634372765088782
2009-06-29,-0.24087211396545172
2009-06-30,-0.14932556003332137
2009-07-01,0.06621397632573332
2009-07-02,0.35240303026512265
2009-07-03,0.006777423034821238
2009-07-06,0.0840500220656395
2009-07-07,0.09620070031711034
2009-07-08,0.07193521759472787
2009-07-09,0.09395293903071433
2009-07-10,-0.03602361777111104
2009-07-13,-0.19616079923104157
2009-07-14,0.43737941224347143
2009-07-15,0.4531853535523017
2009-07-16,0.3981638688594103
2009-07-17,0.0960005625254578
2009-07-20,0.40880737151019275
2009-07-21,-0.08473609760403633
2009-07-22,0.09067572051515946
2009-07-23,0.3508637387305498
2009-07-24,0.25222080955772025
2009-07-27,0.24619681228484427
2009-07-28,0.20393439528086912
2009-07-29,0.11706546587603432
2009-07-30,-0.047945781610906124
2009-07-31,0.3641584115102887
2009-08-03,0.5200769687071443
2009-08-04,-0.010687635495112492
2009-08-05,-0.041873871184447235
2009-08-06,-0.010183665404717128
2009-08-07,-0.13540513539000562
2009-08-10,0.16353826709091662
2009-08-11,-0.03348919153213501
2009-08-12,-0.07125058096761887
2009-08-13,-0.030820193079610664
2009-08-14,0.008791847982340388
2009-08-17,-0.07663824409246445
2009-08-18,0.039964953875716996
2009-08-19,-0.09915643657247225
2009-08-20,0.376544491303238
2009-08-21,-0.0579473789781332
2009-08-24,0.11005569029260766
2009-08-25,0.2577497728168964
2009-08-26,0.1003419590415433
2009-08-27,0.09431144050680675
2009-08-28,0.14412779680320195
2009-08-31,0.061029311535613875
2009-09-01,0.08785112295299768
2009-09-02,0.0371709924989513
2009-09-03,0.15708192810416222
2009-09-04,0.3070430261393388
2009-09-07,0.2658943887799978
2009-09-08,0.05772107347313847
2009-09-09,-0.15211275294423104
2009-09-10,0.09719108189973566
2009-09-11,0.0022779453013624463
2009-09-14,0.10473397343109052
2009-09-15,0.2879274463281035
2009-09-16,0.04121550731360912
2009-09-17,0.19455437315627933
2009-09-18,-0.10695505682379007
2009-09-22,-0.02792601256320874
2009-09-23,-0.045899738123019534
2009-09-24,0.004356306667129199
2009-09-25,0.008202825918009407
2009-09-29,-0.03452144230582884
2009-09-30,0.10374669800512493
2009-10-01,-0.10639317880850285
2009-10-05,0.4060817010079821
2009-10-06,-0.07074424015978972
2009-10-07,-0.08432586397975683
2009-10-08,0.10863184789195657
2009-10-09,0.12319263827521354
2009-10-12,0.09112883048752944
2009-10-14,0.1282160697504878
2009-10-15,0.29324400471523404
2009-10-16,-0.2027518415202697
2009-10-20,-0.06539140529930591
2009-10-21,-0.041729232030255456
2009-10-22,0.16928025478353867
2009-10-23,-0.25290913520646946
2009-10-26,0.2715752810239792
2009-10-27,0.08004378681273563
2009-10-28,0.29967755172401667
2009-10-29,0.1187374206403127
2009-10-30,0.24660566688648292
2009-11-03,0.08166489737729231
2009-11-04,0.22329398120443025
2009-11-05,-0.01385728611300389
2009-11-06,-0.06349734854149192
2009-11-09,0.05365804074840112
2009-11-10,0.15836865976452827
2009-11-11,-0.07864313585949796
2009-11-12,-0.09594200703908097
2009-11-13,-0.13302241714999957
2009-11-16,0.34857359528541565
2009-11-17,0.2446097229917844
2009-11-18,0.1272364041822798
2009-11-19,0.3065556538506196
2009-11-20,0.12822756625711917
2009-11-23,0.039901410384724535
2009-11-24,0.1644336021549645
2009-11-25,0.31086674475056286
2009-11-26,0.0702048534527421
2009-11-27,-0.060756676644086835
2009-11-30,0.04808277718257159
2009-12-01,0.17149248160421848
2009-12-02,0.12462756708264351
2009-12-03,0.2968024262472203
2009-12-04,0.2690502442419529
2009-12-07,0.16340861537239768
2009-12-08,0.11725871876946517
2009-12-09,-0.2649031901964918
2009-12-10,0.00023774926861127219
2009-12-11,0.26914816756140103
2009-12-14,0.09002103257392134
2009-12-15,0.05202862061560154
2009-12-16,-0.008827026056892732
2009-12-17,0.13210634794086218
2009-12-18,-0.04930449243296276
2009-12-21,0.154483288154006
2009-12-22,0.08895381496233098
2009-12-23,0.18999897582190378
2009-12-24,-0.09258972770637935
2009-12-29,0.10503216965922288
2009-12-30,0.015979968297940034
2009-12-31,0.32090415582060816
2010-01-04,-0.024975880182215145
2010-01-05,-0.11306105088442564
2010-01-06,0.1272464638043727
2010-01-07,0.15238995367491787
2010-01-08,-0.18737598469382838
2010-01-11,0.07439487474039197
2010-01-12,-0.048098163586109875
2010-01-13,0.04986426257528365
2010-01-14,0.23028122623347574
2010-01-15,0.4759764657355845
2010-01-18,0.2079974187538028
2010-01-19,0.17193489120556757
2010-01-20,0.10588937221715848
2010-01-21,0.18563908172978294
2010-01-22,0.12172295459929634
2010-01-25,-0.35948897898197174
2010-01-27,0.2653384720906615
2010-01-28,-0.2172086241726692
2010-01-29,0.1166639659731161
2010-02-01,0.23827881701290607
2010-02-02,0.055316157905118804
2010-02-03,0.09064004370676619
2010-02-04,-0.12116317823529243
2010-02-05,-0.108412300546964
2010-02-08,0.17279312424361706
2010-02-09,0.14399725422263146
2010-02-10,0.12658158207142894
2010-02-11,0.252808234296166
2010-02-15,0.043637280352413654
2010-02-16,-0.3064491992386488
2010-02-17,0.1774003243772313
2010-02-18,0.07997826845026933
2010-02-19,0.07850018097087741
2010-02-22,0.2322398129850626
2010-02-23,-0.11300584673881531
2010-02-24,-0.03099975786689255
2010-02-25,0.0554317656904459
2010-02-26,-0.07079823625584443
2010-03-02,-0.04263180928925673
2010-03-03,0.08114655571989715
2010-03-04,0.11226373243456085
2010-03-05,0.22610274228182706
2010-03-08,-0.18219347335398198
2010-03-09,0.09139133146142259
2010-03-10,0.20090318178491934
2010-03-11,0.2006915563510524
2010-03-12,0.2712774877436459
2010-03-15,-0.08120062062516809
2010-03-16,-0.06114249598038824
2010-03-17,0.14145951571741275
2010-03-18,0.13068101348148453
2010-03-19,0.19064738750457763
2010-03-22,0.05056279990822077
2010-03-23,-0.004420994056595696
2010-03-25,0.1500642192032602
2010-03-26,0.1477022223174572
2010-03-29,0.28375886008143425
2010-03-30,0.17617287314855135
2010-03-31,0.3520064546781428
2010-04-01,0.1236673225959142
2010-04-05,0.0348033265521129
2010-04-06,0.2270411041510456
2010-04-07,-0.15341405272483827
2010-04-08,0.24135958903322094
2010-04-09,0.22670258569996804
2010-04-12,0.23624320193711254
2010-04-13,-0.04136450302142363
2010-04-15,0.06336726527661085
2010-04-16,0.14358780864212248
2010-04-19,-0.2624406246468425
2010-04-20,0.1526051291730255
2010-04-21,0.2199627413813557
2010-04-22,0.1902095495977185
2010-04-23,0.37745155444876716
2010-04-26,0.3447308681373085
2010-04-27,0.12357039997975032
2010-04-28,0.1468299509336551
2010-04-29,0.08556744630914181
2010-04-30,0.4653427851601289
2010-05-03,0.19365452457633284
2010-05-04,0.1805877150701625
2010-05-05,0.1688000358020266
2010-05-06,0.03455037033806244
2010-05-07,0.0294984049562897
2010-05-10,0.19364976068027318
2010-05-11,-0.16847315670124122
2010-05-12,0.35365744221668977
2010-05-13,0.06701312453619071
2010-05-14,-0.13855832602296556
2010-05-17,0.5431246310472488
2010-05-18,0.17206926470001538
2010-05-19,0.3392331392637321
2010-05-20,-0.05930582620203495
2010-05-21,-0.10953142843209207
2010-05-24,0.18681278079748154
2010-05-25,0.17792982906103133
2010-05-26,0.019358683998386066
2010-05-27,0.09241562113165855
2010-05-28,0.05419890210032463
2010-05-31,-0.05141645297408104
2010-06-01,0.20154884803508008
2010-06-02,-0.08000028086826205
2010-06-03,0.07792025833175732
2010-06-04,0.13096928453216186
2010-06-07,0.19126877064506212
2010-06-08,0.1559582969502491
2010-06-09,0.14835314949353537
2010-06-10,-0.027710811297098795
2010-06-11,0.2655737002690633
2010-06-14,0.15034228350434983
2010-06-15,-0.024392093066126108
2010-06-16,0.24498532557239136
2010-06-17,0.25591763768058556
2010-06-18,-0.0037094176126023135
2010-06-21,0.13230830718847839
2010-06-22,0.1355374376806948
2010-06-23,0.37861677818000317
2010-06-24,0.1143189612776041
2010-06-25,0.10557240736670792
2010-06-28,-0.14633492790162564
2010-06-29,0.011940038896032743
2010-06-30,-0.053434518611301544
2010-07-01,0.16874901639918485
2010-07-02,0.08392465263605117
2010-07-05,0.19615088626742364
2010-07-06,0.040188562280188
2010-07-07,0.2459012529311272
2010-07-08,0.06196411953053691
2010-07-09,0.20489404536783695
2010-07-12,0.023499459197575397
2010-07-13,0.05897594398508469
2010-07-14,-0.06938662904907357
2010-07-15,0.004219267517328262
2010-07-16,0.11662202182092837
2010-07-19,0.16024022073381478
2010-07-20,0.21228404410860754
2010-07-21,0.1977875828742981
2010-07-22,0.36514890912388054
2010-07-23,0.6215298959816044
2010-07-26,0.28806084832724405
2010-07-27,0.49814627890785534
2010-07-28,0.12332389783114195
2010-07-29,0.6427199390124191
2010-07-30,0.22233343933923885
2010-08-02,0.0044056810438632965
2010-08-03,-0.006033124688726205
2010-08-04,0.20208257940762184
2010-08-05,0.24710940406657755
2010-08-06,0.34892863427337845
2010-08-09,-0.14041484287008643
2010-08-10,-0.03797371482307261
2010-08-11,0.15320310778915883
2010-08-12,0.12263880340525737
2010-08-13,0.13107180584441214
2010-08-16,0.05979149043560028
2010-08-17,0.19692707539070398
2010-08-18,0.07951067729542653
2010-08-19,0.1800928239456632
2010-08-20,-0.07623677901350535
2010-08-23,0.30157501716166735
2010-08-24,0.06370595338133474
2010-08-25,0.00765214700784002
2010-08-26,-0.002893651369959116
2010-08-27,0.021044897359041942
2010-08-30,0.026670644680658977
2010-08-31,0.31219787259275716
2010-09-01,-0.03153644015805589
2010-09-02,0.13124538736329192
2010-09-03,0.05542346574366093
2010-09-06,-0.009218093380331993
2010-09-07,0.16161712035536765
2010-09-08,0.2756719063036144
2010-09-09,0.30704906503004686
2010-09-13,0.22949415296316147
2010-09-14,0.3150204542492117
2010-09-15,-0.08964561820030212
2010-09-16,0.26592871251826483
2010-09-17,0.3552475782732169
2010-09-20,0.22407914432031767
2010-09-21,0.1518434194315757
2010-09-22,0.1078933642174189
2010-09-23,0.2965499675936169
2010-09-24,0.13372992848356566
2010-09-27,0.14542043457428613
2010-09-28,0.09178560212827645
2010-09-29,0.3483738111598151
2010-09-30,0.30304845030370514
2010-10-01,0.3006515314125202
2010-10-04,-0.029260696843266487
2010-10-05,0.1800976216327399
2010-10-06,0.2521627907951673
2010-10-07,0.3552600956754759
2010-10-08,0.047420793043618854
2010-10-11,0.46259245048794484
2010-10-12,0.15424195677042007
2010-10-13,0.16459311793247858
2010-10-14,0.05012493915855885
2010-10-15,0.31997154236716385
2010-10-18,0.4450171086937189
2010-10-19,-0.05500750086055352
2010-10-20,0.2873133746907115
2010-10-21,0.20809517279267312
2010-10-22,0.1803373866959622
2010-10-25,0.3253358509391546
2010-10-26,0.10840894132852555
2010-10-27,-0.09413746724787511
2010-10-28,0.1713266970279316
2010-10-29,0.23805328854359686
2010-11-01,0.18502787287746156
2010-11-02,0.12334499521939843
2010-11-03,0.16018144763074815
2010-11-04,0.24674416572919913
2010-11-08,0.1937656155122178
2010-11-09,-0.09682811965190229
2010-11-10,0.16469260077509615
2010-11-11,0.27132865332532674
2010-11-12,0.02650732221081853
2010-11-15,0.22736726701259613
2010-11-16,0.12193495016545057
2010-11-18,0.27822814012567204
2010-11-19,0.004296978219197347
2010-11-22,0.07048788170019786
2010-11-23,0.09366615116596222
2010-11-24,0.06994394370569633
2010-11-25,0.07085195038881567
2010-11-26,0.19736093726868814
2010-11-29,-0.0488156408071518
2010-11-30,0.016214795410633087
2010-12-01,-0.001788756881768887
2010-12-02,0.16378510929644108
2010-12-03,0.08497720934888896
2010-12-06,0.12075640857219697
2010-12-07,0.15472307726740836
2010-12-08,-0.09387928247451782
2010-12-09,0.3757405272470071
2010-12-10,0.28815973550081253
2010-12-13,-0.021071594829360645
2010-12-14,0.32533860071138904
2010-12-15,0.06785581956307093
2010-12-16,0.027030066627523174
2010-12-20,0.07419930398464203
2010-12-21,-0.09616288444136872
2010-12-22,0.07254812107063256
2010-12-23,0.09017546164492767
2010-12-24,-0.025452225282788277
2010-12-27,0.2891599997878075
2010-12-28,0.1975556526046533
2010-12-29,0.09705071074559408
2010-12-30,0.1419554598008593
2010-12-31,-0.12552156453223332
2011-01-03,0.03206892136950046
2011-01-04,0.07905469958980878
2011-01-05,-0.10337550279994806
2011-01-06,-0.06778049021959305
2011-01-07,-0.0633856593631208
2011-01-10,0.1034314502030611
2011-01-11,0.08155434392392635
2011-01-12,-0.07211707598928895
2011-01-13,0.10304735240060836
2011-01-14,0.017309062058726947
2011-01-17,0.8072591423988342
2011-01-18,-0.04922143543759982
2011-01-19,0.13138545523671544
2011-01-20,-0.061397673562169075
2011-01-21,0.19256215542554855
2011-01-24,0.17118045247413896
2011-01-25,0.17069811267512186
2011-01-27,0.29629739274581274
2011-01-28,0.2132992182412873
2011-01-31,0.22818954201305613
2011-02-01,0.15347287236996318
2011-02-02,0.010151197823385397
2011-02-03,0.28087261443336803
2011-02-04,0.09083794678250949
2011-02-07,-0.0671880379319191
2011-02-08,-0.03612788828710715
2011-02-09,0.07128472176070015
2011-02-10,0.15716990070151432
2011-02-11,0.034795616287738085
2011-02-14,-0.1431354582309723
2011-02-15,-0.0054658758143583935
2011-02-16,0.44758359640836715
2011-02-17,0.08925714803969159
2011-02-18,0.24296831815607017
2011-02-21,0.21021125884726644
2011-02-22,0.09478387631037656
2011-02-23,0.013238802113953759
2011-02-24,0.29140547569841146
2011-02-25,0.346602602628991
2011-02-28,0.02260266350848334
2011-03-01,0.06470677096928869
2011-03-03,0.1622452578196923
2011-03-04,0.33292748034000397
2011-03-07,0.3081090286374092
2011-03-08,-0.07231934703886508
2011-03-09,0.045020189881324765
2011-03-10,0.09796108692311324
2011-03-11,0.1788655472072688
2011-03-14,0.03700869530439377
2011-03-15,0.3260893954967077
2011-03-16,-0.11655730411018196
2011-03-17,0.05960137364180649
2011-03-18,0.20019280165433884
2011-03-21,0.12907751310955395
2011-03-22,0.21078154165297747
2011-03-23,-0.10448923621040124
2011-03-24,0.12252240208908916
2011-03-25,-0.20463286942014328
2011-03-28,-0.2684795254220565
2011-03-29,-0.1764470421924041
2011-03-30,0.11267633860309918
2011-03-31,-0.07958338891758639
2011-04-01,0.18840632401406765
2011-04-04,0.03967923205345869
2011-04-05,-0.2268102744387256
2011-04-06,0.010988707964619001
2011-04-07,0.24587169458920305
2011-04-08,0.18117158450186252
2011-04-11,0.10516818571421835
2011-04-13,0.030926986783742904
2011-04-15,-0.021222200244665146
2011-04-18,0.2675285516306758
2011-04-19,0.037275391009946666
2011-04-20,0.27954292798844665
2011-04-21,0.21524053998291492
2011-04-25,0.1268013651881899
2011-04-26,0.15440937442084154
2011-04-27,0.019666156835026212
2011-04-28,0.09141331190864245
2011-04-29,0.3412751865883668
2011-05-02,0.44135918219884235
2011-05-03,0.1333643411774011
2011-05-04,0.07548481327566234
2011-05-05,0.3105124774339952
2011-05-06,0.07095096141777256
2011-05-09,0.33103451901115477
2011-05-10,0.13180604379158467
2011-05-11,0.2104800035012886
2011-05-12,0.2588008041851796
2011-05-13,0.19240329042077065
2011-05-16,0.12289110571146011
2011-05-17,-0.1391315907239914
2011-05-18,-0.137871507788077
2011-05-19,0.13553434153172103
2011-05-20,0.10632895569627483
2011-05-23,0.30153716754700455
2011-05-24,0.20825357250869275
2011-05-25,0.23974240654044682
2011-05-26,0.12844527286610433
2011-05-27,-0.007102048193866556
2011-05-30,0.45075229136273265
2011-06-01,0.38392786423747355
2011-06-02,0.16560556268429055
2011-06-03,0.16066162241622806
2011-06-06,0.0433647770434618
2011-06-07,-0.12733024392615666
2011-06-08,-0.01992907499273618
2011-06-09,-0.1967608698510698
2011-06-10,-0.07977625913918018
2011-06-13,-0.2982622720301151
2011-06-14,0.09468338936567307
2011-06-15,-0.2263326274061745
2011-06-16,0.2781528061876694
2011-06-17,0.0038098919072321485
2011-06-20,0.23451253433119168
2011-06-21,0.03297793578643065
2011-06-22,0.02400815415267761
2011-06-23,0.032507497693101566
2011-06-24,0.030994783227260295
2011-06-27,0.26262056548148394
2011-06-28,-0.014675210230052471
2011-06-29,-0.11324022683714118
2011-06-30,0.11605757185154492
2011-07-01,0.030666358768939972
2011-07-04,-0.030251022893935442
2011-07-05,0.011286031188709396
2011-07-06,0.08384475608666737
2011-07-07,0.011113827349618077
2011-07-08,-0.0022478154860436916
2011-07-11,0.45671161947151023
2011-07-12,0.0025923182256519794
2011-07-13,0.15136490346720585
2011-07-15,0.397122729724894
2011-07-18,-0.0460676538447539
2011-07-19,0.06691172222296397
2011-07-20,0.2484251894056797
2011-07-21,0.00886325617986066
2011-07-22,0.21511313393712045
2011-07-25,0.2200727853924036
2011-07-26,0.02397710908400385
2011-07-27,0.32756497855815625
