date,close,bsadf_score,log_return,rsi,macd,macd_signal,macd_hist,label,rolling_mean,rolling_std,zscore_value,ticker_id,gdp_growth,cpi_inflation,repo_rate,realized_vol_10d,realized_vol_63d,vol_ratio,drawdown,trend_21d,price_accel,ret_skew_21d,ret_kurt_21d,vol_zscore
2008-09-04,4447.75,-2.311258010216295,-0.0125675405046414,54.44987267251436,12.523626180453904,10.831838285926157,1.6917878945277476,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3357218847286606,0.32213670520117743,1.0421720620047892,-0.012488898756660746,1.1960178438572535,,0.40241494133862177,-0.23386229657471347,0.27909796612876714
2008-09-05,4352.2998046875,-2.264226913470671,-0.0216939542071026,49.12223894214893,9.182788702356447,10.502028369212216,-1.3192396668557684,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3155618129825951,0.32522578025852517,0.9702853292531073,-0.03368121565552842,0.009662182574620442,,0.5306724587330686,-0.3173698696114981,-0.028648757309808325
2008-09-08,4482.2998046875,-2.346945992240011,0.0294318678431962,55.5074595878543,16.831046647409494,11.767832024851671,5.063214622557823,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.34380992843472397,0.3377850780293459,1.0178363125516503,-0.004817982973468029,1.472983703466552,,0.31367442121563105,-0.9109607766471315,0.4078015138787381
2008-09-09,4468.7001953125,-1.887359398478459,-0.0030386816756627,54.73358677052171,21.546595609801443,13.723584741841629,7.823010867959816,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.34534304238902125,0.3252318712572712,1.061836376722986,-0.007837434433281528,1.1871680882438649,,0.38018247405545746,-0.6920023701470637,0.41474986998780466
2008-09-10,4400.25,-1.6387944325404824,-0.0154362248012365,50.88796748883448,19.535154337631862,14.885898660999676,4.64925567663219,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.357657498905559,0.3211074319850191,1.1138250072766767,-0.023035079928952044,0.3565630162937817,,0.5081801566561185,-0.6147492810422153,0.5990032769458962
2008-09-11,4290.2998046875,-1.570472367429084,-0.0253047424512864,45.37330668316175,8.965660218124867,13.701850972424715,-4.736190754299848,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.37858331946990487,0.32666921043717356,1.1589194689455466,-0.047446757396203375,-0.9386185154908165,,0.5653497833286918,-0.616173095089396,0.9115872830534729
2008-09-12,4228.4501953125,-1.5184848157995814,-0.0145210732043965,42.57808978725621,-4.351327207051327,10.091215336529508,-14.442542543580837,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.37383778114540006,0.32047345060114724,1.1665171288884624,-0.06117890867839698,-1.5224999171906088,,0.6687631737816013,-0.46668968027289676,0.7843063506100796
2008-09-15,4072.89990234375,-1.3518404068467442,-0.0374802893757936,36.48968219608452,-27.143846968362595,2.644202875551088,-29.788049843913683,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.36557837839637314,0.3381892482010249,1.0809875521802284,-0.09571494175316385,-2.5286116607521865,,0.5377044882896314,-0.41436884097724375,0.6090382017487878
2008-09-16,4074.89990234375,-1.354171679534234,0.0004909300886401,36.61518303575436,-44.532358496816414,-6.791109398922414,-37.741249097894,Normal,,,,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.36690429732811874,0.32904777873275465,1.115048664332798,-0.0952708920195937,-2.104950829170718,,0.5110331773396658,-0.2985577277591318,0.6096185895434524
2008-09-17,4008.25,-1.26078564480004,-0.0164914454622957,34.19046335694296,-62.96514625169493,-18.02591676947692,-44.93922948221801,Crash,4312.2375,137.266313616037,-2.2145819465241683,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.2854799996802542,0.32349472057233275,0.882487325760076,-0.11006882770870337,-2.214581946362834,,0.5969066081467903,-0.18023328601588312,-0.8817769673581893
2008-09-18,4038.14990234375,-1.3049537548038173,0.0074319050330119,36.23063795450667,-74.30406016041252,-29.28154544766404,-45.02251471274848,Normal,4293.357495117188,147.84039368009283,-1.726237237474309,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3009370421307554,0.3179121774328245,0.9466042952327646,-0.10343030587394539,-1.7811911135342948,,0.5129028669496394,-0.20995019045549682,-0.5694559770852453
2008-09-19,4245.25,-1.5690568007509096,0.0500140687244517,48.20744506880309,-65.82024919141168,-36.58928619641357,-29.23096299499811,Normal,4291.427490234375,148.22250347104023,-0.31154169679368,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.4145154849532178,0.3596601068624441,1.152520019648867,-0.05744893428063943,-0.31711665678645357,,0.7543269329115397,0.006531952484977287,1.4902991454696028
2008-09-22,4223.0498046875,-1.5519505494272232,-0.0052431412874912,47.18441422911759,-60.19425618716468,-41.31028019456379,-18.88397599260089,Normal,4286.207470703125,148.7246131703433,-0.424661827449414,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.37434723194474195,0.3516334854680472,1.0645949170640336,-0.0623779296875,-0.4483787554587661,,0.7900050911343394,0.20942493067051088,0.7170510050521621
2008-09-23,4126.89990234375,-1.4607641757005243,-0.023031073419284,42.93469953655846,-62.77053016069294,-45.602330187789626,-17.168199972903317,Normal,4275.7849609375,152.35908589615525,-0.977198423828998,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3833274525253691,0.3509295221825653,1.0923203018603442,-0.08372559894676954,-1.0177934472343595,,0.924450361483207,0.3100980895279431,0.8524196888957085
2008-09-24,4161.25,-1.5000123224371964,0.0082890137695996,44.84588544790946,-61.333466023093024,-48.74855735485031,-12.584908668242718,Normal,4266.9724609375,153.69293346639293,-0.6878810791949487,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.38882879676625254,0.3452029208649162,1.126377449322433,-0.07609902309058615,-0.7243576453870568,,0.8720445765734813,0.1847748561807248,0.9191825599332665
2008-09-25,4110.5498046875,-1.4468910312133647,-0.0122587179156393,42.57918311372024,-63.55306421915429,-51.70945872771111,-11.843605491443183,Normal,4257.894946289062,157.44630863784386,-0.9358437354062322,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3755925196653247,0.3397500201253877,1.105496648599881,-0.08735572720082149,-0.96962310331409,,0.9438091227415918,0.2392894606528966,0.6489661987324199
2008-09-26,3985.25,-1.292975757273175,-0.0309567464598392,37.53046340506352,-74.56324022567878,-56.28021502730465,-18.283025198374133,Normal,4246.457446289062,168.7086610998889,-1.5482752609506325,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.39661433095210274,0.3444334468902077,1.151497692857777,-0.11517539964476022,-1.5776347886534896,,0.8945430799370293,0.07482338917906263,1.0110556318417525
2008-09-29,3850.050048828125,-1.0832684607454983,-0.0345138976208045,32.98561552119847,-93.12490425332544,-63.649152872508814,-29.475751380816625,Normal,4220.959948730469,188.06970990562985,-1.9721937152370776,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.39023394761140545,0.35064794841396907,1.1128938248392761,-0.14519315079304507,-2.0319017190284425,,0.8154786194260202,-0.06599060192645964,0.8596812970507751
2008-09-30,3921.199951171875,-1.1181890872114033,0.018311569042277,37.28947718387578,-100.93049036433604,-71.10542037087427,-29.825069993461767,Normal,4199.587451171875,196.87689965539525,-1.4140181021098828,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.4079102383625813,0.35083970559975264,1.1626683645700369,-0.12939610320340253,-1.466817742588431,,0.837275599896766,0.26412826895827296,1.149308465192386
2008-10-01,3950.75,-1.1610952940052446,0.0075077173539844,39.04053307745506,-103.5385041873651,-77.59203713417244,-25.946467053192663,Normal,4171.924951171875,190.62205067084,-1.1602799906595969,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.40485616445538675,0.34627090134301697,1.1691890690013378,-0.12283525754884547,-1.1883458270617941,,0.7606670841240692,0.08907328208977837,1.050446990752946
2008-10-03,3818.300048828125,-0.938007104756018,-0.0341001241322184,34.40349714048516,-114.96770195772342,-85.06717009888264,-29.90053185884078,Normal,4140.452453613281,194.6061217436852,-1.655407352547016,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.43212329826295864,0.35155943828522107,1.2291613847123117,-0.15224244031347137,-1.6740238106991683,,0.9259270776845339,0.8159447729443394,1.4835709681937568
2008-10-06,3602.35009765625,-0.4861054871919907,-0.0582188727927145,28.466749443400417,-139.83880512533096,-96.02149710417233,-43.81730802115865,Crash,4102.954968261719,221.96644210066992,-2.255317812313387,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3806108465081942,0.37744835575482755,1.0083785784766675,-0.20018869945465143,-2.2972491552006717,,0.5042003581253106,0.5770257251173074,0.5123510802207518
2008-10-07,3606.60009765625,-0.5056146703539424,0.0011790899859858,28.727418209135223,-157.39207620963543,-108.29561292526496,-49.096463284370486,Normal,4059.169982910156,229.4428125933168,-1.972473576917304,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3872004726226606,0.37203682064693167,1.0407584430535037,-0.19924509377081484,-1.9538266958717618,,0.3718618607598632,0.5045411107581625,0.6230096579599622
2008-10-08,3513.64990234375,-0.27004515044581,-0.0261101719508087,26.45670228558244,-176.7658275261456,-121.98965584544108,-54.77617168070449,Crash,4011.417468261719,238.9127996714092,-2.0834696450026016,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.3891189531133917,0.37050329348756883,1.0502442203634696,-0.21988234850271982,-2.0507461858920495,,0.5535417666345654,1.2655828891231975,0.6454641686495708
2008-10-10,3279.949951171875,0.3921043293287293,-0.0688271919267466,21.792598333169806,-208.5729982804141,-139.3063243324357,-69.26667394797843,Crash,3955.402465820313,271.9914445190033,-2.483359415377661,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.44272698095471225,0.4016116747172519,1.1023757470264017,-0.27176954902933503,-2.467553394462836,,0.2223472275285817,0.9282731157328272,1.5867344002848047
2008-10-13,3490.699951171875,-0.3752250582421694,0.0622741116895155,33.22505794666925,-214.30428022999288,-154.30591551194715,-59.99836471804571,Normal,3915.422473144531,278.85402474302526,-1.5230998453906277,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.6198087939377371,0.4375347673881957,1.4165932080590289,-0.22497780835437944,-1.5592515751032467,,0.55733565678817,0.7641268182910149,3.702085559166816
2008-10-14,3518.64990234375,-0.4584536055517565,0.0079750903850958,34.59067718106256,-214.1227610915357,-166.26928462786486,-47.85347646367086,Normal,3879.9324584960937,282.0678408964351,-1.2808356847918487,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.6249023780897317,0.4330048470464247,1.4431763707046192,-0.2187722241687944,-1.3247228701069313,,0.40312783821278203,0.6054688605540467,3.139479270178779
2008-10-15,3338.39990234375,-0.0148159794879189,-0.0525857445223908,30.28863460185626,-225.9193171956904,-178.19929114142997,-47.720026054260416,Normal,3843.2074584960938,302.6835791782833,-1.6677731825518278,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.6488913450950932,0.4437493311881316,1.4622925261313002,-0.25879220640680506,-1.7234766119187224,,0.41274830837235704,0.246987215338368,2.943422970222524
2008-10-16,3269.300048828125,0.1705562064421208,-0.0209157113922443,28.809402160061538,-238.0992931452552,-190.17929154219505,-47.92000160306014,Normal,3802.9274658203126,323.13989174609,-1.6513820503829657,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.6231272391028055,0.4392826469359164,1.4185109046854742,-0.2741340921784802,-1.7053889081252305,,0.37792372736044766,0.38944857543846445,2.4064471717794387
2008-10-17,3074.35009765625,0.759051290939784,-0.0614823810853935,25.08690407047069,-260.48019014343754,-204.23947126244352,-56.24071888099402,Normal,3756.232470703125,357.5521743374139,-1.9070849570709023,NIFTY50,3.08669805921981,8.34926704907581,8.5,0.6395145060453756,0.45434291314981645,1.4075590780897893,-0.31741782911717364,-1.9667262485801058,,0.42415276680929087,0.11293244902417733,2.344687348951896
2008-10-20,3122.800048828125,0.5198682476442765,0.0156365223348502,27.59098172701202,-271.18169236883296,-217.62791548372144,-53.55377688511152,Normal,3710.464978027344,377.58885445734967,-1.556361958945476,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.6679797120676516,0.45269366713432313,1.475566692904016,-0.3066607351624944,-1.609101284496727,,0.2896937702705855,-0.1647762359496247,2.382861608187571
2008-10-21,3234.89990234375,0.1013967607998754,0.0352679344856559,33.15815645336117,-267.5332320955308,-227.6089788060833,-39.92425328944748,Normal,3659.947473144531,369.78089335299205,-1.1494579045084183,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.6833129406985413,0.4596333036368075,1.48664798748352,-0.28177178011906084,-1.1844745326254276,,0.2535243526289429,-0.47990793522320563,2.312291469661178
2008-10-22,3065.14990234375,0.5686727965501992,-0.0539015094140702,29.46393926668168,-275.1672506039631,-237.1206331656593,-38.0466174383038,Normal,3602.052478027344,367.6156157512178,-1.4604999153434763,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.7117214603578772,0.46801827563989223,1.5207129340786008,-0.31946050125582814,-1.4787473255878814,-0.2863272506635391,0.35803416271852867,-0.25859209382897846,2.3412520885715793
2008-10-23,2943.14990234375,0.937489063923165,-0.04061607280037,27.12491283035463,-287.744703844427,-247.24544730141287,-40.49925654301416,Normal,3542.864978027344,373.905994394925,-1.6039193933065583,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.7210034921459004,0.46898931538910943,1.537355869555668,-0.3465475350036079,-1.6253769533539135,-0.34678257517907224,0.4865242596709241,-0.2687606034754575,2.2364966667997117
2008-10-24,2584.0,2.1738439920757684,-0.1301418172508666,21.67084263069782,-322.9698266118771,-262.39032316350574,-60.57950344837138,Crash,3464.002478027344,401.89971862635633,-2.1896071015801746,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.8888623295632532,0.5451316095474121,1.6305462711945027,-0.42628774422735344,-2.173081388636209,-0.4207359072347902,-0.37141022185599337,0.9390495468090517,3.045746308381718
2008-10-27,2524.199951171875,2.3067661722236257,-0.0234144244219625,20.91669578049957,-351.6576637109906,-280.2437912730027,-71.41387243798789,Crash,3384.6849853515623,423.539244673415,-2.0316536070776507,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.7495607585053715,0.5397413392983732,1.38874066157753,-0.4395648421021592,-2.0242659307318895,-0.4589044906392501,-0.28910245862626704,1.1101441566584165,1.9948529456289823
2008-10-29,2697.050048828125,1.2706544946587686,0.0662344397091618,28.64617374907246,-356.33778283645233,-295.4625895856927,-60.87519325075965,Normal,3320.2749877929687,425.34907380755527,-1.465208172163119,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.8826985608649279,0.5636840523271218,1.5659455710363386,-0.4011878221962422,-1.4909598406768256,-0.3676568375023842,-0.07803580394314061,0.5468891250579514,2.59501819892022
2008-10-31,2885.60009765625,0.4825736044826386,0.0675742832422518,35.99504527722024,-340.90268386485377,-304.5506084415249,-36.35207542332887,Normal,3272.052490234375,416.7093721929081,-0.927390690889534,NIFTY50,3.08669805921981,8.34926704907581,8.0,0.9839174272272577,0.5854779527392806,1.6805370822563415,-0.35932502272285743,-0.9733933859706625,-0.2486910602026135,-0.07593511671845343,0.07764538791009898,2.863782034395485
2008-11-03,3043.85009765625,-0.0008399293769612,0.0533903091518483,41.44587524803157,-312.300795110868,-306.1006457753936,-6.200149335474407,Normal,3228.1849975585938,390.1068736329843,-0.472524101371686,NIFTY50,3.08669805921981,8.34926704907581,7.5,1.0396400643724237,0.5961798094319001,1.743836390441892,-0.3241895875541186,-0.5311239082604606,-0.14463678683797646,-0.20453277135689474,-0.1994950465563704,2.84650854606444
2008-11-04,3142.10009765625,-0.2432918182075184,0.0317682036671121,44.60036738297661,-278.4953176527779,-300.57958015087047,22.084262498092585,Normal,3187.7525024414062,351.2458112331872,-0.1299728091414825,NIFTY50,3.08669805921981,8.34926704907581,7.5,1.0080834398198082,0.5965717316416902,1.6897941512376862,-0.30237564439248443,-0.21535893412406407,-0.11543197927647308,-0.21913471461295234,-0.2792857782188038,2.4809469663677786
2008-11-05,2994.949951171875,0.0737322343074473,-0.047963876635013,41.03473616241045,-260.5742821256458,-292.57852054582554,32.00423842017972,Normal,3146.584997558594,320.3440686959251,-0.473350566483105,NIFTY50,3.08669805921981,8.34926704907581,7.5,1.0345234085471413,0.5976942406237343,1.730857219167737,-0.3350466360630828,-0.5323478282631882,-0.18101791833099568,-0.06966523089583332,-0.4068152204234036,2.4180498996435227
2008-11-06,2892.64990234375,0.2973247092287815,-0.0347545173986808,38.717324683897786,-251.7247649425221,-284.4077694251649,32.68300448264273,Normal,3111.099987792969,306.19598233621406,-0.7134322396475894,NIFTY50,3.08669805921981,8.34926704907581,7.5,1.0193681436609459,0.5948611423491453,1.713623657613873,-0.3577597907762544,-0.7626424118448483,-0.11247172627725288,-0.06799022778710272,-0.40987825869585154,2.2086996621328434
2008-11-07,2973.0,0.1190877018144741,0.0273985407808873,41.51127644268519,-235.51302984422,-274.62882150897593,39.11579166475593,Normal,3079.419982910156,284.22030057726005,-0.3744278036931705,NIFTY50,3.08669805921981,8.34926704907581,7.5,1.0055767358681227,0.5941279921416444,1.6925254023431568,-0.33992007104795735,-0.43847026779489096,0.018797019584422453,-0.2669342172598689,-0.2878514844653863,2.0388011815560607
2008-11-10,3148.25,-0.2898118136972646,0.0572751988878581,47.16881873592544,-206.1475618345048,-260.9325695740817,54.78500773957694,Normal,3061.1499877929687,265.99846654029426,0.3274455425999125,NIFTY50,3.08669805921981,8.34926704907581,7.5,1.0231072428921186,0.6047840428279755,1.691690179507975,-0.3010102131438721,0.23628397613463395,0.05202008429320651,-0.3023311800473014,-0.5209002242467681,2.0075592900128534
2008-11-11,2938.64990234375,0.0851711613863028,-0.0688964839154764,41.94322520551869,-197.5114045250043,-248.24833656426628,50.73693203926197,Normal,3044.0849853515624,262.1426952341557,-0.4022049247400688,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.8196438758392952,0.614067061017852,1.3347790730427664,-0.3475466469041408,-0.4476203910351331,0.06477581212254363,-0.23136467185077877,-0.7867308214084544,1.163475103143666
2008-11-12,2848.449951171875,0.2717113814504955,-0.0311752894442067,39.89490627188652,-195.68977989423504,-237.73662523026005,42.04684533602503,Normal,3011.9724853515627,243.2067505129964,-0.6723601784686049,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.8301202222749905,0.6105795882976907,1.359561021346576,-0.367573279047097,-0.719247997517024,0.1682162248561673,-0.28853809991021545,-0.5483904739470421,1.1788644514927513
2008-11-14,2810.35009765625,0.3412240219900364,-0.0134659040459035,39.02791877104365,-195.0718027016392,-229.2036607245359,34.131858022896694,Normal,2976.5574951171875,215.53923785788345,-0.7711236205192809,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.7794184827178723,0.6052275985516208,1.2878105223638263,-0.37603239394843474,-0.7964479016525176,0.01476587262999593,-0.227063645792716,-0.3034251452836297,0.9597317673042401
2008-11-17,2799.550048828125,0.34195317461832,-0.0038503580772936,38.77070972722349,-193.2261344065314,-222.008155460935,28.7820210544036,Normal,2949.6150024414064,201.12445063395,-0.7461298372240294,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.6944260011073514,0.5999498159427904,1.157473460411621,-0.37843027335077156,-0.7892138001606558,-0.030339408668775963,-0.19539472592258814,-0.28023360272808123,0.6130351290984282
2008-11-18,2683.14990234375,0.6085457651847048,-0.0424672663701845,36.015746805013215,-198.86357253411504,-217.37923887557105,18.515666341455955,Normal,2920.3074951171875,194.69224962123167,-1.2181152215089242,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.6410384940707388,0.5990871923833981,1.0700253511015463,-0.4042740003677287,-1.2411175993738777,0.017843740801424784,-0.21401173639351126,-0.19967842754971576,0.394819289266682
2008-11-19,2635.0,0.7077682354151922,-0.0181082590574281,34.910659407362616,-204.8551350998528,-214.8744181204273,10.01928302057462,Normal,2898.339990234375,201.07817112368204,-1.3096398717113653,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.5913193678650881,0.594331243986869,0.9949323107247402,-0.41496447602131437,-1.3605468324895182,0.00408661515269132,-0.22261104256093905,-0.19062502505931456,0.1920925715297251
2008-11-20,2553.14990234375,0.9054000031738646,-0.031555329302691,33.053981960197206,-213.74420034074592,-214.6483745644911,0.9041742237451728,Normal,2869.857482910156,207.8416656408621,-1.5237925446270135,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.5731871338671656,0.5912298598237616,0.969482705665777,-0.43313723304978907,-1.5657557620760294,0.09598697810942733,-0.2774516563220572,0.06503865827050094,0.1171709675448994
2008-11-21,2693.449951171875,0.4344126318186502,0.0534950289393269,39.03885358608254,-207.0807096646636,-213.1348415845256,6.054131919862016,Normal,2842.7849853515627,192.48653381988024,-0.7758206832246681,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.6572050334776395,0.5996643814540382,1.095954742091788,-0.4019871333987844,-0.8147614994220937,0.10171751691675815,-0.2793704898129957,-0.17301654699280114,0.4581003816693367
2008-11-24,2708.25,0.3698167845947898,0.0054797882135782,39.651746785429,-198.31950128355584,-210.17177352433168,11.852272240775818,Normal,2824.939990234375,187.2593019680685,-0.6231465620558214,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.6337484680068702,0.5954013103673118,1.0644055468602278,-0.39870115452930727,-0.6747309941437487,0.04409334119203706,-0.23126477365064235,-0.02620109129398778,0.35774658003688703
2008-11-25,2654.0,0.4761084375531006,-0.020234733933524,38.13814202068833,-193.52289071392943,-206.8419969622512,13.319106248321788,Normal,2810.482495117188,188.808088438603,-0.8287912684846285,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.5137541431583649,0.5947385732266404,0.8638318710904714,-0.4107460035523979,-0.8739033141210003,0.18167569481110518,-0.31062545299917993,0.2460824704497888,-0.1414082540671552
2008-11-26,2752.25,0.2042348714947036,0.0363508230583596,42.42465562358502,-179.7218665842911,-201.4179708866592,21.6961043023681,Normal,2818.894995117188,181.80421665902247,-0.3665756292230649,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.487516745095718,0.5995332520935701,0.8131604631798235,-0.3889320603907638,-0.30064970324192586,0.29401552218271354,-0.49630801774213756,0.33673252078857896,-0.24960749271579238
2008-11-28,2755.10009765625,0.1782321681724922,0.0010350160640398,42.54901844463625,-166.6336277342548,-194.46110225617832,27.82747452192353,Normal,2830.4400024414062,168.98482754047745,-0.4458382795763712,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.46840668285269116,0.5987514914309163,0.7823056505633426,-0.38829926783831037,-0.34181789179350225,0.5323030993292024,0.17880001105508864,-1.2024588417254705,-0.3277332790908007
2008-12-01,2682.89990234375,0.3145908343021042,-0.0265555123938194,40.18124201856276,-160.23991056631485,-187.61686391820564,27.37695335189079,Normal,2829.732495117188,169.60119738256714,-0.8657520998641854,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.48078142796687745,0.5997088680126466,0.8016913632496512,-0.40432950658442496,-0.8372758548649927,0.5608654495489077,0.18366271448574517,-1.2164391083897172,-0.27274833811932164
2008-12-02,2657.800048828125,0.3497811838018358,-0.0093995313516929,39.36119839336399,-155.40675966884692,-181.1748430683339,25.768083399486983,Normal,2818.342492675781,173.2615441402757,-0.9265901712019724,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.4813325808510474,0.599491256505307,0.8029017397650219,-0.40990229821755664,-0.9659853715757085,0.40673832086325146,0.2910444116981448,-0.9582960391936695,-0.26823813399899804
2008-12-03,2656.449951171875,0.3297585853494984,-0.0005081046940946,39.31472038913966,-149.95678587652765,-174.93123162997264,24.974445753445,Normal,2798.9724853515627,168.30787302086418,-0.8467965973405176,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.43413207911956614,0.5996392508711499,0.723988750317755,-0.41020205346983235,-0.8936606261904342,0.2401249032248136,0.29457424269290633,-0.7263164299209459,-0.4681829315193834
2008-12-04,2788.0,0.0148654069919425,0.0483338663054694,46.00498559237487,-133.48393315977182,-166.64177193593247,33.157838776160645,Normal,2781.26748046875,147.67278112990982,0.0455907952686785,NIFTY50,3.08669805921981,8.34926704907581,7.5,0.4858621900538659,0.6095359110784043,0.7971018167301245,-0.38099467140319715,-0.06369468886456035,0.14716425360578175,0.2699601252276454,-0.7370467152479632,-0.24127165776725618
